"LON.MI.Open","LON.MI.High","LON.MI.Low","LON.MI.Close","LON.MI.Volume","LON.MI.Adjusted","Date"
3.71000003814697,3.71000003814697,3.71000003814697,3.71000003814697,0,3.65344524383545,2020-03-10
3.55999994277954,3.55999994277954,3.55999994277954,3.55999994277954,500,3.50573182106018,2020-03-11
3.47000002861023,3.47000002861023,3.47000002861023,3.47000002861023,500,3.41710376739502,2020-03-12
3.36999988555908,3.36999988555908,3.36999988555908,3.36999988555908,1500,3.31862807273865,2020-03-13
3.34999990463257,3.36999988555908,3.34999990463257,3.36999988555908,2000,3.31862807273865,2020-03-16
3.36999988555908,3.36999988555908,3.36999988555908,3.36999988555908,0,3.31862807273865,2020-03-17
3.36999988555908,3.36999988555908,3.36999988555908,3.36999988555908,0,3.31862807273865,2020-03-18
3.36999988555908,3.36999988555908,3.36999988555908,3.36999988555908,0,3.31862807273865,2020-03-19
3.36999988555908,3.36999988555908,3.36999988555908,3.36999988555908,0,3.31862807273865,2020-03-20
3.0699999332428,3.0699999332428,3,3,1500,2.95426845550537,2020-03-23
2.83999991416931,3.02999997138977,2.71000003814697,3.02999997138977,13500,2.98381090164185,2020-03-24
3.0699999332428,3.36999988555908,2.88000011444092,3.36999988555908,4500,3.31862807273865,2020-03-25
3.32999992370605,3.5,3.26999998092651,3.40000009536743,6000,3.3481707572937,2020-03-26
3.40000009536743,3.40000009536743,3.40000009536743,3.40000009536743,0,3.3481707572937,2020-03-27
3.29999995231628,3.29999995231628,3.29999995231628,3.29999995231628,1000,3.24969506263733,2020-03-30
3.29999995231628,3.29999995231628,3.20000004768372,3.23000001907349,2000,3.18076229095459,2020-03-31
3.16000008583069,3.16000008583069,3.16000008583069,3.16000008583069,3000,3.11182928085327,2020-04-01
3.20000004768372,3.33999991416931,3.20000004768372,3.3199999332428,4500,3.26939034461975,2020-04-02
3.3199999332428,3.3199999332428,3.3199999332428,3.3199999332428,0,3.26939034461975,2020-04-03
3.20000004768372,3.20000004768372,3.09999990463257,3.11999988555908,7500,3.07243895530701,2020-04-06
3.1800000667572,3.3199999332428,3,3.01999998092651,9500,2.97396349906921,2020-04-07
3.01999998092651,3.01999998092651,3.01999998092651,3.01999998092651,500,2.97396349906921,2020-04-08
3,3.09999990463257,2.98000001907349,2.98000001907349,7500,2.93457317352295,2020-04-09
2.98000001907349,2.98000001907349,2.98000001907349,2.98000001907349,0,2.93457317352295,2020-04-14
2.98000001907349,2.98000001907349,2.98000001907349,2.98000001907349,0,2.93457317352295,2020-04-15
2.90000009536743,3.01999998092651,2.90000009536743,2.98000001907349,6500,2.93457317352295,2020-04-16
3.01999998092651,3.11999988555908,3.01999998092651,3.11999988555908,2500,3.07243895530701,2020-04-17
3.01999998092651,3.01999998092651,3.01999998092651,3.01999998092651,1000,2.97396349906921,2020-04-20
3,3,3,3,500,2.95426845550537,2020-04-21
3,3,3,3,0,2.95426845550537,2020-04-22
3,3,3,3,0,2.95426845550537,2020-04-23
3,3,3,3,0,2.95426845550537,2020-04-24
3,3,3,3,0,2.95426845550537,2020-04-27
3,3.29999995231628,3,3.24000000953674,12000,3.19060969352722,2020-04-28
3.25999999046326,3.38000011444092,3.24000000953674,3.24000000953674,6500,3.19060969352722,2020-04-29
3.25999999046326,3.27999997138977,3.25999999046326,3.27999997138977,1500,3.23000001907349,2020-04-30
3.27999997138977,3.27999997138977,3.27999997138977,3.27999997138977,0,3.27999997138977,2020-05-04
3.27999997138977,3.27999997138977,3.27999997138977,3.27999997138977,0,3.27999997138977,2020-05-05
3.27999997138977,3.27999997138977,3.27999997138977,3.27999997138977,0,3.27999997138977,2020-05-06
3.22000002861023,3.22000002861023,3.1800000667572,3.1800000667572,1500,3.1800000667572,2020-05-07
3.11999988555908,3.11999988555908,3.11999988555908,3.11999988555908,500,3.11999988555908,2020-05-08
3.11999988555908,3.11999988555908,3.11999988555908,3.11999988555908,0,3.11999988555908,2020-05-11
3.20000004768372,3.20000004768372,3.09999990463257,3.09999990463257,1500,3.09999990463257,2020-05-12
3.14000010490417,3.14000010490417,3.03999996185303,3.03999996185303,1500,3.03999996185303,2020-05-13
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-05-14
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-05-15
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-05-18
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,500,3.03999996185303,2020-05-19
2.98000001907349,3.09999990463257,2.98000001907349,3.09999990463257,1500,3.09999990463257,2020-05-20
3.09999990463257,3.09999990463257,3.09999990463257,3.09999990463257,0,3.09999990463257,2020-05-21
3.09999990463257,3.09999990463257,3.09999990463257,3.09999990463257,0,3.09999990463257,2020-05-22
3.09999990463257,3.09999990463257,3.09999990463257,3.09999990463257,0,3.09999990463257,2020-05-25
3.09999990463257,3.09999990463257,3.03999996185303,3.03999996185303,2000,3.03999996185303,2020-05-26
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-05-27
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-05-28
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-05-29
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-06-01
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-06-02
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,0,3.03999996185303,2020-06-03
2.98000001907349,3,2.98000001907349,3,1500,3,2020-06-04
3.03999996185303,3.03999996185303,3.03999996185303,3.03999996185303,3000,3.03999996185303,2020-06-05
3.03999996185303,3.05999994277954,3,3.05999994277954,4500,3.05999994277954,2020-06-08
3,3,3,3,500,3,2020-06-09
3,3,3,3,0,3,2020-06-10
3,3,3,3,0,3,2020-06-11
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,1000,3.07999992370605,2020-06-12
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-15
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-16
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-17
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-18
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-19
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-22
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-23
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-24
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-25
3.07999992370605,3.07999992370605,3.07999992370605,3.07999992370605,0,3.07999992370605,2020-06-26
3.09999990463257,3.09999990463257,3.09999990463257,3.09999990463257,500,3.09999990463257,2020-06-29
3.09999990463257,3.09999990463257,3.09999990463257,3.09999990463257,0,3.09999990463257,2020-06-30
3.01999998092651,3.01999998092651,3.01999998092651,3.01999998092651,1000,3.01999998092651,2020-07-01
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,500,2.96000003814697,2020-07-02
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-03
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-06
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-07
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-08
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-09
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-10
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-13
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-14
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-15
2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,0,2.96000003814697,2020-07-16
2.88000011444092,2.88000011444092,2.88000011444092,2.88000011444092,500,2.88000011444092,2020-07-17
2.88000011444092,2.88000011444092,2.88000011444092,2.88000011444092,0,2.88000011444092,2020-07-20
2.88000011444092,2.88000011444092,2.88000011444092,2.88000011444092,0,2.88000011444092,2020-07-21
2.8199999332428,2.8199999332428,2.8199999332428,2.8199999332428,500,2.8199999332428,2020-07-22
2.8199999332428,2.8199999332428,2.8199999332428,2.8199999332428,0,2.8199999332428,2020-07-23
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,1000,2.90000009536743,2020-07-24
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2020-07-27
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2020-07-28
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2020-07-29
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2020-07-30
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2020-07-31
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2020-08-03
2.83999991416931,2.83999991416931,2.66000008583069,2.66000008583069,11500,2.66000008583069,2020-08-04
2.6800000667572,2.6800000667572,2.57999992370605,2.57999992370605,4000,2.57999992370605,2020-08-05
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,1000,2.51999998092651,2020-08-06
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-07
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-10
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-11
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-12
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-13
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-14
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,0,2.51999998092651,2020-08-17
2.51999998092651,2.51999998092651,2.51999998092651,2.51999998092651,500,2.51999998092651,2020-08-18
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,1000,2.55999994277954,2020-08-19
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,6500,2.55999994277954,2020-08-20
2.51999998092651,2.72000002861023,2.46000003814697,2.72000002861023,2500,2.72000002861023,2020-08-21
2.66000008583069,2.72000002861023,2.51999998092651,2.51999998092651,9500,2.51999998092651,2020-08-24
2.53999996185303,2.57999992370605,2.53999996185303,2.57999992370605,1000,2.57999992370605,2020-08-25
2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,0,2.57999992370605,2020-08-26
2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,0,2.57999992370605,2020-08-27
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,500,2.59999990463257,2020-08-28
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-08-31
2.53999996185303,2.59999990463257,2.48000001907349,2.59999990463257,3000,2.59999990463257,2020-09-01
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-09-02
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-09-03
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-09-04
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-09-07
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-09-08
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-09-09
2.53999996185303,2.61999988555908,2.53999996185303,2.61999988555908,1000,2.61999988555908,2020-09-10
2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,0,2.61999988555908,2020-09-11
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,1000,2.55999994277954,2020-09-14
2.5,2.5,2.42000007629395,2.42000007629395,1500,2.42000007629395,2020-09-15
2.42000007629395,2.42000007629395,2.42000007629395,2.42000007629395,500,2.42000007629395,2020-09-16
2.42000007629395,2.42000007629395,2.42000007629395,2.42000007629395,0,2.42000007629395,2020-09-17
2.42000007629395,2.42000007629395,2.42000007629395,2.42000007629395,0,2.42000007629395,2020-09-18
2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,500,2.40000009536743,2020-09-21
2.46000003814697,2.46000003814697,2.40000009536743,2.40000009536743,2500,2.40000009536743,2020-09-22
2.33999991416931,2.38000011444092,2.3199999332428,2.3199999332428,8000,2.3199999332428,2020-09-23
2.25999999046326,2.27999997138977,2.25999999046326,2.27999997138977,3000,2.27999997138977,2020-09-24
2.22000002861023,2.22000002861023,2.16000008583069,2.20000004768372,4000,2.20000004768372,2020-09-25
2.20000004768372,2.20000004768372,2.20000004768372,2.20000004768372,0,2.20000004768372,2020-09-28
2.20000004768372,2.20000004768372,2.20000004768372,2.20000004768372,0,2.20000004768372,2020-09-29
2.20000004768372,2.20000004768372,2.20000004768372,2.20000004768372,0,2.20000004768372,2020-09-30
2.20000004768372,2.20000004768372,2.20000004768372,2.20000004768372,0,2.20000004768372,2020-10-01
2.20000004768372,2.20000004768372,2.20000004768372,2.20000004768372,0,2.20000004768372,2020-10-02
2.16000008583069,2.29999995231628,2.16000008583069,2.29999995231628,2500,2.29999995231628,2020-10-05
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,0,2.29999995231628,2020-10-06
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,0,2.29999995231628,2020-10-07
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,0,2.29999995231628,2020-10-08
2.24000000953674,2.40000009536743,2.24000000953674,2.40000009536743,2500,2.40000009536743,2020-10-09
2.33999991416931,2.33999991416931,2.33999991416931,2.33999991416931,500,2.33999991416931,2020-10-12
2.29999995231628,2.5,2.29999995231628,2.5,2500,2.5,2020-10-13
2.5,2.5,2.42000007629395,2.42000007629395,2000,2.42000007629395,2020-10-14
2.42000007629395,2.42000007629395,2.42000007629395,2.42000007629395,0,2.42000007629395,2020-10-15
2.35999989509583,2.44000005722046,2.29999995231628,2.35999989509583,4000,2.35999989509583,2020-10-16
2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,500,2.40000009536743,2020-10-19
2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,0,2.40000009536743,2020-10-20
2.44000005722046,2.5,2.44000005722046,2.5,2000,2.5,2020-10-21
2.5,2.5,2.5,2.5,0,2.5,2020-10-22
2.5,2.5,2.5,2.5,0,2.5,2020-10-23
2.5,2.5,2.5,2.5,1000,2.5,2020-10-26
2.44000005722046,2.44000005722046,2.44000005722046,2.44000005722046,1000,2.44000005722046,2020-10-27
2.35999989509583,2.35999989509583,2.29999995231628,2.29999995231628,1000,2.29999995231628,2020-10-28
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,0,2.29999995231628,2020-10-29
2.29999995231628,2.29999995231628,2.29999995231628,2.29999995231628,0,2.29999995231628,2020-10-30
2.24000000953674,2.24000000953674,2.24000000953674,2.24000000953674,1000,2.24000000953674,2020-11-02
2.24000000953674,2.24000000953674,2.1800000667572,2.1800000667572,1500,2.1800000667572,2020-11-03
2.1800000667572,2.1800000667572,2.1800000667572,2.1800000667572,0,2.1800000667572,2020-11-04
2.1800000667572,2.1800000667572,2.1800000667572,2.1800000667572,0,2.1800000667572,2020-11-05
2.11999988555908,2.29999995231628,2.01999998092651,2.29999995231628,3500,2.29999995231628,2020-11-06
2.20000004768372,2.40000009536743,2.20000004768372,2.40000009536743,6500,2.40000009536743,2020-11-09
2.40000009536743,2.46000003814697,2.40000009536743,2.46000003814697,2500,2.46000003814697,2020-11-10
2.44000005722046,2.44000005722046,2.44000005722046,2.44000005722046,3000,2.44000005722046,2020-11-11
2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,2500,2.40000009536743,2020-11-12
2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,0,2.40000009536743,2020-11-13
2.38000011444092,2.38000011444092,2.38000011444092,2.38000011444092,3500,2.38000011444092,2020-11-16
2.33999991416931,2.33999991416931,2.33999991416931,2.33999991416931,1000,2.33999991416931,2020-11-17
2.33999991416931,2.33999991416931,2.33999991416931,2.33999991416931,0,2.33999991416931,2020-11-18
2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,500,2.35999989509583,2020-11-19
2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,500,2.35999989509583,2020-11-20
2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,1500,2.40000009536743,2020-11-23
2.44000005722046,2.48000001907349,2.44000005722046,2.48000001907349,2000,2.48000001907349,2020-11-24
2.51999998092651,2.55999994277954,2.51999998092651,2.55999994277954,2500,2.55999994277954,2020-11-25
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,0,2.55999994277954,2020-11-26
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,0,2.55999994277954,2020-11-27
2.55999994277954,2.61999988555908,2.55999994277954,2.61999988555908,2500,2.61999988555908,2020-11-30
2.59999990463257,2.61999988555908,2.57999992370605,2.57999992370605,4000,2.57999992370605,2020-12-01
2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,0,2.57999992370605,2020-12-02
2.53999996185303,2.53999996185303,2.53999996185303,2.53999996185303,1000,2.53999996185303,2020-12-03
2.48000001907349,2.48000001907349,2.48000001907349,2.48000001907349,500,2.48000001907349,2020-12-04
2.48000001907349,2.51999998092651,2.48000001907349,2.51999998092651,1500,2.51999998092651,2020-12-07
2.46000003814697,2.46000003814697,2.46000003814697,2.46000003814697,500,2.46000003814697,2020-12-08
2.51999998092651,2.57999992370605,2.51999998092651,2.57999992370605,2000,2.57999992370605,2020-12-09
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,1000,2.59999990463257,2020-12-10
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-11
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-14
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-15
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-16
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-17
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-18
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,500,2.59999990463257,2020-12-21
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,0,2.59999990463257,2020-12-22
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,1000,2.55999994277954,2020-12-23
2.55999994277954,2.55999994277954,2.55999994277954,2.55999994277954,0,2.55999994277954,2020-12-28
2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,500,2.59999990463257,2020-12-29
2.64000010490417,2.70000004768372,2.64000010490417,2.70000004768372,2000,2.70000004768372,2020-12-30
2.70000004768372,2.70000004768372,2.70000004768372,2.70000004768372,500,2.70000004768372,2021-01-04
2.70000004768372,2.70000004768372,2.70000004768372,2.70000004768372,0,2.70000004768372,2021-01-05
2.70000004768372,2.70000004768372,2.70000004768372,2.70000004768372,0,2.70000004768372,2021-01-06
2.70000004768372,2.79999995231628,2.70000004768372,2.74000000953674,3500,2.74000000953674,2021-01-07
2.74000000953674,2.74000000953674,2.74000000953674,2.74000000953674,0,2.74000000953674,2021-01-08
2.79999995231628,2.79999995231628,2.74000000953674,2.79999995231628,7000,2.79999995231628,2021-01-11
2.8199999332428,2.94000005722046,2.77999997138977,2.77999997138977,24500,2.77999997138977,2021-01-12
2.83999991416931,3.05999994277954,2.83999991416931,3.01999998092651,20500,3.01999998092651,2021-01-13
3.07999992370605,3.07999992370605,2.98000001907349,2.98000001907349,4500,2.98000001907349,2021-01-14
2.92000007629395,2.92000007629395,2.85999989509583,2.85999989509583,2500,2.85999989509583,2021-01-15
2.79999995231628,2.8199999332428,2.79999995231628,2.8199999332428,1000,2.8199999332428,2021-01-18
3,3.09999990463257,3,3.03999996185303,13000,3.03999996185303,2021-01-19
3.07999992370605,3.07999992370605,2.83999991416931,2.92000007629395,8000,2.92000007629395,2021-01-20
2.98000001907349,2.98000001907349,2.85999989509583,2.85999989509583,8000,2.85999989509583,2021-01-21
2.79999995231628,2.79999995231628,2.75999999046326,2.79999995231628,7500,2.79999995231628,2021-01-22
2.83999991416931,2.83999991416931,2.70000004768372,2.70000004768372,3500,2.70000004768372,2021-01-25
2.70000004768372,2.70000004768372,2.70000004768372,2.70000004768372,0,2.70000004768372,2021-01-26
2.70000004768372,2.70000004768372,2.70000004768372,2.70000004768372,0,2.70000004768372,2021-01-27
2.70000004768372,2.70000004768372,2.70000004768372,2.70000004768372,0,2.70000004768372,2021-01-28
2.70000004768372,2.74000000953674,2.70000004768372,2.74000000953674,2000,2.74000000953674,2021-01-29
2.74000000953674,2.74000000953674,2.74000000953674,2.74000000953674,0,2.74000000953674,2021-02-01
2.74000000953674,2.74000000953674,2.74000000953674,2.74000000953674,0,2.74000000953674,2021-02-02
2.79999995231628,2.79999995231628,2.79999995231628,2.79999995231628,1000,2.79999995231628,2021-02-03
2.79999995231628,2.8199999332428,2.72000002861023,2.8199999332428,3500,2.8199999332428,2021-02-04
2.8199999332428,2.8199999332428,2.8199999332428,2.8199999332428,0,2.8199999332428,2021-02-05
2.8199999332428,2.8199999332428,2.8199999332428,2.8199999332428,500,2.8199999332428,2021-02-08
2.77999997138977,2.90000009536743,2.77999997138977,2.88000011444092,6000,2.88000011444092,2021-02-09
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,1000,2.90000009536743,2021-02-10
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,500,2.90000009536743,2021-02-11
2.79999995231628,2.79999995231628,2.74000000953674,2.77999997138977,7500,2.77999997138977,2021-02-12
2.8199999332428,2.90000009536743,2.8199999332428,2.90000009536743,3000,2.90000009536743,2021-02-15
2.92000007629395,2.94000005722046,2.90000009536743,2.92000007629395,4000,2.92000007629395,2021-02-16
2.92000007629395,2.94000005722046,2.92000007629395,2.94000005722046,1500,2.94000005722046,2021-02-17
2.92000007629395,2.92000007629395,2.85999989509583,2.85999989509583,2000,2.85999989509583,2021-02-18
2.88000011444092,2.90000009536743,2.88000011444092,2.90000009536743,1500,2.90000009536743,2021-02-19
2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,0,2.90000009536743,2021-02-22
2.90000009536743,2.92000007629395,2.90000009536743,2.90000009536743,2000,2.90000009536743,2021-02-23
2.94000005722046,2.94000005722046,2.79999995231628,2.79999995231628,3500,2.79999995231628,2021-02-24
