"VLS.MI.Open","VLS.MI.High","VLS.MI.Low","VLS.MI.Close","VLS.MI.Volume","VLS.MI.Adjusted","Date"
11.8000001907349,11.8000001907349,11.6000003814697,11.8000001907349,2962,9.5707950592041,2020-01-31
11.8500003814697,11.8500003814697,11.3999996185303,11.5,913,9.32746887207031,2020-02-03
11.4499998092651,11.6999998092651,11.4499998092651,11.6499996185303,1889,9.44913387298584,2020-02-04
11.6499996185303,12.1999998092651,11.6499996185303,11.9499998092651,7778,9.69245719909668,2020-02-05
11.9499998092651,12.1000003814697,11.8000001907349,12.0500001907349,3083,9.77356719970703,2020-02-06
12.0500001907349,12.1000003814697,11.6499996185303,11.8500003814697,4535,9.61134910583496,2020-02-07
11.8999996185303,11.8999996185303,11.6999998092651,11.8999996185303,1914,9.65190315246582,2020-02-10
11.8999996185303,12,11.8999996185303,11.9499998092651,2345,9.69245719909668,2020-02-11
12.0500001907349,12.0500001907349,11.75,11.8500003814697,2957,9.61134910583496,2020-02-12
11.9499998092651,11.9499998092651,11.6499996185303,11.8999996185303,7244,9.65190315246582,2020-02-13
11.9499998092651,11.9499998092651,11.6499996185303,11.6999998092651,2783,9.48968505859375,2020-02-14
11.5500001907349,11.6499996185303,11.5500001907349,11.5500001907349,10175,9.36802387237549,2020-02-17
11.6000003814697,11.6000003814697,11.1000003814697,11.3000001907349,18098,9.16525268554688,2020-02-18
11.1999998092651,11.3000001907349,11.1000003814697,11.1999998092651,3546,9.08414459228516,2020-02-19
11.0500001907349,11.3500003814697,11.0500001907349,11.25,3300,9.12469863891602,2020-02-20
11.25,11.3000001907349,11,11.1000003814697,7776,9.00303649902344,2020-02-21
10.8999996185303,10.8999996185303,10.1000003814697,10.1000003814697,11368,8.19195175170898,2020-02-24
10.1000003814697,10.9499998092651,10.1000003814697,10.8999996185303,10078,8.84081745147705,2020-02-25
10.8000001907349,11.1499996185303,10.8000001907349,10.9499998092651,2602,8.88137340545654,2020-02-26
10.8000001907349,11.3000001907349,10.1499996185303,10.1499996185303,14347,8.23250484466553,2020-02-27
10.1499996185303,10.4499998092651,10,10.1999998092651,7868,8.2730598449707,2020-02-28
10.1499996185303,10.25,9.80000019073486,10.1000003814697,5816,8.19195175170898,2020-03-02
10.1000003814697,10.3999996185303,9.92000007629395,10.25,4584,8.31361484527588,2020-03-03
9.89999961853027,10.1499996185303,9.89999961853027,10.1499996185303,8883,8.23250484466553,2020-03-04
9.92000007629395,10,9.80000019073486,9.84000015258789,1436,7.98107004165649,2020-03-05
9.80000019073486,9.97999954223633,9.02000045776367,9.11999988555908,11356,7.39708948135376,2020-03-06
7.90000009536743,8.88000011444092,7.73999977111816,8.73999977111816,10589,7.08887672424316,2020-03-09
8.10000038146973,8.69999980926514,8.10000038146973,8.46000003814697,4733,6.8617730140686,2020-03-10
8.89999961853027,8.89999961853027,8.39999961853027,8.42000007629395,2970,6.82932996749878,2020-03-11
8.11999988555908,8.5,7.90000009536743,7.98000001907349,5578,6.47245311737061,2020-03-12
7.96000003814697,8.89999961853027,7.5,8.61999988555908,14963,6.99154710769653,2020-03-13
7.90000009536743,7.98000001907349,7.3600001335144,7.80000019073486,4497,6.32645797729492,2020-03-16
7.5,8,7.32000017166138,7.80000019073486,9583,6.32645797729492,2020-03-17
7.80000019073486,8.5,7.76000022888184,8.23999977111816,4862,6.68333435058594,2020-03-18
8.23999977111816,8.5,8.03999996185303,8.19999980926514,2449,6.65089178085327,2020-03-19
8.19999980926514,8.69999980926514,8.19999980926514,8.39999961853027,4127,6.81310844421387,2020-03-20
8.4399995803833,9.19999980926514,8.07999992370605,9.19999980926514,3557,7.46197605133057,2020-03-23
9.19999980926514,9.80000019073486,9.07999992370605,9.53999996185303,6746,7.73774480819702,2020-03-24
9.65999984741211,9.68000030517578,9.0600004196167,9.31999969482422,7608,7.55930423736572,2020-03-25
9.42000007629395,9.69999980926514,9.10000038146973,9.57999992370605,3530,7.77018785476685,2020-03-26
9.22000026702881,9.69999980926514,9.19999980926514,9.30000019073486,2395,7.54308414459229,2020-03-27
9.42000007629395,9.42000007629395,9.19999980926514,9.34000015258789,3689,7.57552719116211,2020-03-30
9.46000003814697,9.85999965667725,9.30000019073486,9.85999965667725,8354,7.99729156494141,2020-03-31
9.73999977111816,9.85999965667725,9.72000026702881,9.85999965667725,2895,7.99729156494141,2020-04-01
9.97999954223633,9.97999954223633,9.76000022888184,9.80000019073486,1732,7.94862604141235,2020-04-02
9.46000003814697,10,9.46000003814697,9.97999954223633,1808,8.09462070465088,2020-04-03
10,10,9.85999965667725,9.96000003814697,5863,8.07839965820312,2020-04-06
10,10.0500001907349,9.64000034332275,9.64000034332275,9175,7.8188533782959,2020-04-07
9.69999980926514,10,9.68000030517578,10,6573,8.11084270477295,2020-04-08
10,10.0500001907349,9.89999961853027,10,15808,8.11084270477295,2020-04-09
10,10.0500001907349,9.89999961853027,10,54739,8.11084270477295,2020-04-14
10,10,9.81999969482422,9.97999954223633,1754,8.09462070465088,2020-04-15
9.97999954223633,10.0500001907349,9.97999954223633,10,11432,8.11084270477295,2020-04-16
10,10,9.85999965667725,10,67602,8.11084270477295,2020-04-17
9.5600004196167,10,9.5600004196167,9.97999954223633,12741,8.09462070465088,2020-04-20
9.85999965667725,9.97999954223633,9.5600004196167,9.60000038146973,4427,7.78641033172607,2020-04-21
9.72000026702881,9.96000003814697,9.72000026702881,9.9399995803833,955,8.06217765808105,2020-04-22
9.84000015258789,9.9399995803833,9.77999973297119,9.88000011444092,1651,8.01351356506348,2020-04-23
9.88000011444092,9.89999961853027,9.84000015258789,9.85999965667725,2852,7.99729156494141,2020-04-24
9.9399995803833,10.3999996185303,9.89999961853027,9.96000003814697,35586,8.07839965820312,2020-04-27
10,10.1999998092651,9.96000003814697,9.97999954223633,42276,8.09462070465088,2020-04-28
9.97999954223633,10.1000003814697,9.97999954223633,10,10025,8.11084270477295,2020-04-29
10,10.1499996185303,9.81999969482422,10,17757,8.11084270477295,2020-04-30
9.97999954223633,10,9.69999980926514,9.9399995803833,7960,8.38064193725586,2020-05-04
10,10.1000003814697,9.80000019073486,9.96000003814697,8640,8.39750576019287,2020-05-05
9.89999961853027,9.9399995803833,9.77999973297119,9.89999961853027,4591,8.34691715240479,2020-05-06
9.92000007629395,9.97999954223633,9.85999965667725,9.85999965667725,1287,8.31319236755371,2020-05-07
9.88000011444092,10.0500001907349,9.76000022888184,10,16026,8.43122959136963,2020-05-08
9.97999954223633,10,9.84000015258789,9.96000003814697,5360,8.39750576019287,2020-05-11
9.96000003814697,9.96000003814697,9.53999996185303,9.92000007629395,6240,8.3637809753418,2020-05-12
9.9399995803833,9.96000003814697,9.65999984741211,9.77999973297119,4441,8.24574279785156,2020-05-13
9.88000011444092,9.96000003814697,9.61999988555908,9.80000019073486,4277,8.26260566711426,2020-05-14
9.85999965667725,10,9.69999980926514,10,13192,8.43122959136963,2020-05-15
9.85999965667725,9.97999954223633,9.80000019073486,9.97999954223633,5078,8.41436672210693,2020-05-18
10,10,9.89999961853027,10,49794,8.43122959136963,2020-05-19
10,10,9.77999973297119,9.77999973297119,2760,8.24574279785156,2020-05-20
9.88000011444092,9.97999954223633,9.88000011444092,9.89999961853027,2764,8.34691715240479,2020-05-21
9.9399995803833,10.6999998092651,9.9399995803833,10.3999996185303,86027,8.76847839355469,2020-05-22
10.8999996185303,11.1999998092651,10.5500001907349,11,17111,9.27435302734375,2020-05-25
11,11.6999998092651,10.9499998092651,11.1999998092651,23861,9.44297695159912,2020-05-26
11.1499996185303,11.3000001907349,11,11.0500001907349,3700,9.31650829315186,2020-05-27
11.1999998092651,11.75,11.1999998092651,11.5500001907349,18502,9.73807048797607,2020-05-28
11.3999996185303,11.8000001907349,11,11.0500001907349,10906,9.31650829315186,2020-05-29
11.0500001907349,11.6000003814697,11.0500001907349,11.4499998092651,6403,9.65375900268555,2020-06-01
11.5500001907349,11.6000003814697,11.3000001907349,11.5,2758,9.69591426849365,2020-06-02
11.3999996185303,12.1999998092651,11.3999996185303,11.8500003814697,9019,9.99100685119629,2020-06-03
11.8999996185303,11.8999996185303,11.5500001907349,11.75,4370,9.90669536590576,2020-06-04
11.6000003814697,11.8999996185303,11.5500001907349,11.8999996185303,7489,10.0331630706787,2020-06-05
11.8999996185303,12.1999998092651,11.6499996185303,12.1999998092651,33495,10.2861003875732,2020-06-08
12.0500001907349,12.0500001907349,11.8000001907349,11.8999996185303,3178,10.0331630706787,2020-06-09
11.8000001907349,12,11.6000003814697,11.8500003814697,2130,9.99100685119629,2020-06-10
11.9499998092651,11.9499998092651,11.0500001907349,11.0500001907349,6470,9.31650829315186,2020-06-11
11.0500001907349,11.6000003814697,11.0500001907349,11.5500001907349,3492,9.73807048797607,2020-06-12
11.6499996185303,11.6499996185303,11.3999996185303,11.5,1945,9.69591426849365,2020-06-15
11.5,11.8999996185303,11.3500003814697,11.75,5230,9.90669536590576,2020-06-16
11.8999996185303,11.8999996185303,11.6000003814697,11.75,1016,9.90669536590576,2020-06-17
11.4499998092651,11.8999996185303,11.4499998092651,11.8000001907349,7008,9.94885158538818,2020-06-18
11.5500001907349,11.75,11.5500001907349,11.75,1241,9.90669536590576,2020-06-19
11.6999998092651,11.8999996185303,11.5,11.5,1457,9.69591426849365,2020-06-22
11.5,11.75,11.5,11.75,6571,9.90669536590576,2020-06-23
11.6499996185303,11.6999998092651,11.4499998092651,11.6999998092651,4259,9.86453819274902,2020-06-24
11.6000003814697,11.6000003814697,11.5,11.6000003814697,2053,9.7802267074585,2020-06-25
11.6000003814697,11.6000003814697,11.5,11.5,324,9.69591426849365,2020-06-26
11.6499996185303,11.6499996185303,11.3999996185303,11.6000003814697,1907,9.7802267074585,2020-06-29
11.4499998092651,11.5500001907349,11.4499998092651,11.5,244,9.69591426849365,2020-06-30
11.3000001907349,11.6000003814697,11,11.1000003814697,5085,9.35866546630859,2020-07-01
11.1000003814697,11.8000001907349,11.1000003814697,11.1999998092651,9353,9.44297695159912,2020-07-02
11.1999998092651,11.3500003814697,11.1499996185303,11.25,812,9.48513317108154,2020-07-03
11.3000001907349,11.3999996185303,11.25,11.3999996185303,1813,9.61160182952881,2020-07-06
11.3999996185303,11.3999996185303,11.1000003814697,11.3000001907349,1241,9.52729034423828,2020-07-07
11.1499996185303,11.1499996185303,10.8500003814697,10.9499998092651,6058,9.23219585418701,2020-07-08
11.0500001907349,11.0500001907349,10.8500003814697,10.8500003814697,3281,9.14788436889648,2020-07-09
11,11,10.75,10.8500003814697,3573,9.14788436889648,2020-07-10
10.8500003814697,11.1000003814697,10.8500003814697,11,2522,9.27435302734375,2020-07-13
10.9499998092651,11,10.6999998092651,10.8500003814697,2751,9.14788436889648,2020-07-14
11,11.25,10.8999996185303,11.25,2977,9.48513317108154,2020-07-15
11.1000003814697,11.3500003814697,10.8500003814697,10.8999996185303,3065,9.19003963470459,2020-07-16
11.0500001907349,11.75,11,11.75,16060,9.90669536590576,2020-07-17
11.8000001907349,11.9499998092651,11.3000001907349,11.9499998092651,10210,10.0753192901611,2020-07-20
11.9499998092651,12.0500001907349,11.6999998092651,11.8500003814697,10782,9.99100685119629,2020-07-21
11.8999996185303,12,11.75,12,830,10.1174764633179,2020-07-22
11.8500003814697,12,11.75,11.75,1344,9.90669536590576,2020-07-23
11.6499996185303,11.8500003814697,11.6499996185303,11.8500003814697,553,9.99100685119629,2020-07-24
11.8999996185303,11.8999996185303,11.6000003814697,11.75,2366,9.90669536590576,2020-07-27
11.8000001907349,12.1999998092651,11.5,11.75,11203,9.90669536590576,2020-07-28
11.6000003814697,11.8999996185303,11.6000003814697,11.8500003814697,3334,9.99100685119629,2020-07-29
11.6999998092651,11.8999996185303,11.5,11.5,2204,9.69591426849365,2020-07-30
11.6499996185303,11.75,11.25,11.4499998092651,4283,9.65375900268555,2020-07-31
11.6000003814697,11.75,11.5,11.75,404,9.90669536590576,2020-08-03
11.6999998092651,11.75,11.4499998092651,11.6000003814697,2300,9.7802267074585,2020-08-04
11.6999998092651,11.8000001907349,11.6999998092651,11.8000001907349,3679,9.94885158538818,2020-08-05
11.75,11.8000001907349,11.6999998092651,11.6999998092651,315,9.86453819274902,2020-08-06
11.75,11.75,11.5500001907349,11.75,315,9.90669536590576,2020-08-07
11.75,11.8999996185303,11.3999996185303,11.5,3181,9.69591426849365,2020-08-10
11.5500001907349,11.6999998092651,11.4499998092651,11.5500001907349,1762,9.73807048797607,2020-08-11
11.6499996185303,11.6999998092651,11.6499996185303,11.6999998092651,676,9.86453819274902,2020-08-12
11.6999998092651,11.6999998092651,11.6999998092651,11.6999998092651,457,9.86453819274902,2020-08-13
11.75,11.75,11.3500003814697,11.6499996185303,391,9.82238292694092,2020-08-14
11.6499996185303,11.6499996185303,11.4499998092651,11.5,560,9.69591426849365,2020-08-17
11.1499996185303,12,11.1499996185303,11.6000003814697,3381,9.7802267074585,2020-08-18
11.6999998092651,11.75,11.5,11.75,855,9.90669536590576,2020-08-19
11.9499998092651,12,11.75,12,9301,10.1174764633179,2020-08-20
11.9499998092651,12,11.5500001907349,11.9499998092651,4420,10.0753192901611,2020-08-21
11.75,11.9499998092651,11.75,11.9499998092651,828,10.0753192901611,2020-08-24
11.8000001907349,12,11.8000001907349,11.9499998092651,1764,10.0753192901611,2020-08-25
11.9499998092651,11.9499998092651,11.6499996185303,11.9499998092651,856,10.0753192901611,2020-08-26
11.9499998092651,12,11.8000001907349,11.9499998092651,1900,10.0753192901611,2020-08-27
11.9499998092651,11.9499998092651,11.8999996185303,11.8999996185303,129,10.0331630706787,2020-08-28
11.8999996185303,12.1000003814697,11.75,12.1000003814697,9341,10.2017879486084,2020-08-31
12.1499996185303,12.1999998092651,11.8999996185303,11.8999996185303,7733,10.0331630706787,2020-09-01
12.1999998092651,12.25,11.8999996185303,12,8896,10.1174764633179,2020-09-02
12.1000003814697,12.25,12,12.1499996185303,7539,10.2439432144165,2020-09-03
12.1499996185303,12.3999996185303,12.1499996185303,12.1999998092651,6760,10.2861003875732,2020-09-04
12.3500003814697,12.3999996185303,11.8500003814697,11.9499998092651,7277,10.0753192901611,2020-09-07
12.1000003814697,12.3999996185303,12.0500001907349,12.1999998092651,3905,10.2861003875732,2020-09-08
12.3000001907349,12.3000001907349,12.0500001907349,12.25,1025,10.3282566070557,2020-09-09
12.3000001907349,12.3000001907349,12.0500001907349,12.1499996185303,2771,10.2439432144165,2020-09-10
12.1000003814697,12.3000001907349,12,12.25,10685,10.3282566070557,2020-09-11
12.1000003814697,12.9499998092651,12.1000003814697,12.4499998092651,21043,10.4968814849854,2020-09-14
12.6000003814697,13,12.5500001907349,12.6999998092651,10024,10.7076616287231,2020-09-15
12.75,13.4499998092651,12.3999996185303,12.8500003814697,54217,10.8341293334961,2020-09-16
13.3999996185303,13.3999996185303,12.6000003814697,12.8500003814697,42335,10.8341293334961,2020-09-17
13.3000001907349,13.3000001907349,12.6999998092651,12.9499998092651,13993,10.9184417724609,2020-09-18
12.8000001907349,12.9499998092651,12.3999996185303,12.9499998092651,15580,10.9184417724609,2020-09-21
12.8500003814697,13.1999998092651,12.8000001907349,13,9532,10.9605989456177,2020-09-22
13.1999998092651,13.4499998092651,12.8000001907349,12.8500003814697,27771,10.8341293334961,2020-09-23
12.75,13.1499996185303,12.75,13,3610,10.9605989456177,2020-09-24
13,13.3000001907349,12.8500003814697,13.3000001907349,37670,11.2135353088379,2020-09-25
13,13.5,12.8999996185303,13.4499998092651,42243,11.3400039672852,2020-09-28
13.5,13.5,12.9499998092651,13.1000003814697,12626,11.0449113845825,2020-09-29
13.1000003814697,13.4499998092651,13.0500001907349,13.4499998092651,5766,11.3400039672852,2020-09-30
13.5,13.5,12.8999996185303,12.9499998092651,9761,10.9184417724609,2020-10-01
13.1000003814697,13.1000003814697,12.6999998092651,12.6999998092651,9155,10.7076616287231,2020-10-02
12.6999998092651,13,12.3000001907349,12.9499998092651,6870,10.9184417724609,2020-10-05
13,13.25,12.8500003814697,13,19193,10.9605989456177,2020-10-06
13.3500003814697,13.3999996185303,12.9499998092651,13.3999996185303,9118,11.2978477478027,2020-10-07
13.1000003814697,13.6999998092651,13.1000003814697,13.5500001907349,18698,11.42431640625,2020-10-08
13.5,13.75,13.3999996185303,13.6499996185303,8178,11.5086288452148,2020-10-09
13.8999996185303,13.8999996185303,13.6000003814697,13.6999998092651,3942,11.5507850646973,2020-10-12
13.6999998092651,13.8999996185303,13.6000003814697,13.6000003814697,5515,11.4664726257324,2020-10-13
13.75,14.1999998092651,13.75,13.8999996185303,4005,11.7194089889526,2020-10-14
13.8500003814697,13.8999996185303,13.3000001907349,13.5,10730,11.3821601867676,2020-10-15
13.5,13.5500001907349,13.3000001907349,13.5,4114,11.3821601867676,2020-10-16
13.6499996185303,13.8999996185303,13.5500001907349,13.8999996185303,5561,11.7194089889526,2020-10-19
13.8999996185303,14.1999998092651,13.6999998092651,14.1000003814697,11965,11.8880338668823,2020-10-20
14.1999998092651,14.1999998092651,13.8500003814697,13.9499998092651,4769,11.7615652084351,2020-10-21
13.8999996185303,14.1000003814697,13.5500001907349,13.75,6949,11.5929403305054,2020-10-22
13.3500003814697,13.75,13.3500003814697,13.3999996185303,4232,11.2978477478027,2020-10-23
13,13.1000003814697,12.4499998092651,13.1000003814697,7371,11.0449113845825,2020-10-26
12.9499998092651,13.1000003814697,12.8999996185303,13.1000003814697,5859,11.0449113845825,2020-10-27
12.9499998092651,12.9499998092651,12.3999996185303,12.3999996185303,8988,10.4547243118286,2020-10-28
12.25,12.5,12.25,12.3999996185303,14350,10.4547243118286,2020-10-29
12.5500001907349,12.6499996185303,12.5,12.6499996185303,405,10.6655054092407,2020-10-30
12.3000001907349,12.8000001907349,12.3000001907349,12.6999998092651,1402,10.7076616287231,2020-11-02
12.8500003814697,13.1000003814697,12.8000001907349,12.8000001907349,3370,10.791974067688,2020-11-03
12.8000001907349,13.0500001907349,12.8000001907349,12.8500003814697,1975,10.8341293334961,2020-11-04
12.8999996185303,13,12.8500003814697,13,1002,10.9605989456177,2020-11-05
13.0500001907349,13.1000003814697,12.8999996185303,13.1000003814697,1296,11.0449113845825,2020-11-06
13.1000003814697,13.5500001907349,13.0500001907349,13.4499998092651,7069,11.3400039672852,2020-11-09
13.3999996185303,13.5,13.1499996185303,13.5,5343,11.3821601867676,2020-11-10
13.1999998092651,13.4499998092651,13.1999998092651,13.3999996185303,2594,11.2978477478027,2020-11-11
13.25,14.1000003814697,13.1000003814697,14,19803,11.8037214279175,2020-11-12
13.8500003814697,14.0500001907349,13.6999998092651,13.8000001907349,7825,11.6350975036621,2020-11-13
14,14,13.5500001907349,13.6999998092651,10169,11.5507850646973,2020-11-16
13.6000003814697,13.6499996185303,13.25,13.5500001907349,6444,11.42431640625,2020-11-17
13.5,13.6499996185303,13.5,13.5500001907349,891,11.42431640625,2020-11-18
13.5500001907349,13.5500001907349,13.3999996185303,13.5,1285,11.3821601867676,2020-11-19
14,14,13.5,13.6999998092651,1308,11.5507850646973,2020-11-20
13.5500001907349,13.75,13.3000001907349,13.3999996185303,6686,11.2978477478027,2020-11-23
13.5500001907349,13.6499996185303,13.3999996185303,13.5,3983,11.3821601867676,2020-11-24
13.5,13.5,13.25,13.3999996185303,7130,11.2978477478027,2020-11-25
13.3999996185303,13.4499998092651,13,13.25,10971,11.1713800430298,2020-11-26
13.3000001907349,13.3999996185303,12.9499998092651,13.3000001907349,16965,11.2135353088379,2020-11-27
13.3999996185303,13.3999996185303,12.9499998092651,13.3999996185303,6934,11.2978477478027,2020-11-30
13.4499998092651,13.5,13.1000003814697,13.1499996185303,14928,11.0870676040649,2020-12-01
13.25,13.25,13,13.25,5424,11.1713800430298,2020-12-02
13.1000003814697,13.1999998092651,13,13.1999998092651,2523,11.129222869873,2020-12-03
13.0500001907349,13.1499996185303,13,13.0500001907349,3336,11.0027542114258,2020-12-04
13.0500001907349,13.1499996185303,13.0500001907349,13.0500001907349,906,11.0027542114258,2020-12-07
13.0500001907349,13.1499996185303,13,13.1000003814697,3027,11.0449113845825,2020-12-08
13.1000003814697,13.1000003814697,13,13.1000003814697,582,11.0449113845825,2020-12-09
13.0500001907349,13.1999998092651,12.9499998092651,13.1000003814697,15903,11.0449113845825,2020-12-10
13.1000003814697,13.1499996185303,13,13,4533,10.9605989456177,2020-12-11
13,13.1999998092651,13,13,4251,10.9605989456177,2020-12-14
13,13,12.9499998092651,13,1613,10.9605989456177,2020-12-15
13.0500001907349,13.25,13.0500001907349,13.0500001907349,7005,11.0027542114258,2020-12-16
13,13.25,13,13.1999998092651,9046,11.129222869873,2020-12-17
13.1499996185303,13.1999998092651,13,13.1999998092651,5003,11.129222869873,2020-12-18
13.0500001907349,13.0500001907349,12.8999996185303,13,2661,10.9605989456177,2020-12-21
13.0500001907349,13.3000001907349,12.9499998092651,13.3000001907349,4183,11.2135353088379,2020-12-22
13.3500003814697,13.3500003814697,13,13.1499996185303,7954,11.0870676040649,2020-12-23
13.3000001907349,13.3500003814697,13.1499996185303,13.1999998092651,10666,11.129222869873,2020-12-28
13.3500003814697,13.5,13.3000001907349,13.3500003814697,7376,11.2556924819946,2020-12-29
13.3500003814697,13.3500003814697,13.1499996185303,13.1499996185303,2873,11.0870676040649,2020-12-30
13.3000001907349,13.3000001907349,13.1000003814697,13.25,3039,11.1713800430298,2021-01-04
13.1000003814697,13.1999998092651,13.1000003814697,13.1499996185303,839,11.0870676040649,2021-01-05
13.25,13.5,13.1000003814697,13.3500003814697,4310,11.2556924819946,2021-01-06
13.25,13.3000001907349,13,13.3000001907349,5944,11.2135353088379,2021-01-07
13.3000001907349,13.3000001907349,13.1000003814697,13.1000003814697,3865,11.0449113845825,2021-01-08
13.3000001907349,13.3000001907349,13.1499996185303,13.1999998092651,3632,11.129222869873,2021-01-11
13.25,13.5,13,13.3500003814697,18325,11.2556924819946,2021-01-12
13.3999996185303,13.4499998092651,13.25,13.3999996185303,3522,11.2978477478027,2021-01-13
13.4499998092651,13.4499998092651,13.1499996185303,13.3000001907349,6654,11.2135353088379,2021-01-14
13.3000001907349,13.3000001907349,13.1499996185303,13.25,3248,11.1713800430298,2021-01-15
13.1999998092651,13.3500003814697,13.1499996185303,13.3500003814697,1042,11.2556924819946,2021-01-18
13.1999998092651,13.3999996185303,13,13.1000003814697,8405,11.0449113845825,2021-01-19
13.1999998092651,13.6000003814697,13.1000003814697,13.1999998092651,8775,11.129222869873,2021-01-20
13.1499996185303,13.3000001907349,13.1499996185303,13.1999998092651,1662,11.129222869873,2021-01-21
13.1999998092651,13.1999998092651,12.9499998092651,13.1000003814697,12421,11.0449113845825,2021-01-22
13.1499996185303,13.1999998092651,13,13.1000003814697,1258,11.0449113845825,2021-01-25
13.1000003814697,13.3500003814697,13.1000003814697,13.3500003814697,1814,11.2556924819946,2021-01-26
13.3500003814697,13.3500003814697,13,13,5147,10.9605989456177,2021-01-27
13.1000003814697,13.3000001907349,12.6499996185303,13,7506,10.9605989456177,2021-01-28
12.8500003814697,13.1999998092651,12.8500003814697,13,3714,10.9605989456177,2021-01-29
13.3500003814697,13.3500003814697,12.9499998092651,13.25,4360,11.1713800430298,2021-02-01
13.3500003814697,13.3500003814697,13.1999998092651,13.3000001907349,1192,11.2135353088379,2021-02-02
13.3500003814697,13.3500003814697,13.25,13.25,1927,11.1713800430298,2021-02-03
13.1000003814697,13.25,13.1000003814697,13.25,874,11.1713800430298,2021-02-04
13.1999998092651,13.3999996185303,13.1999998092651,13.3000001907349,1085,11.2135353088379,2021-02-05
13.1999998092651,13.3500003814697,13.1499996185303,13.25,8313,11.1713800430298,2021-02-08
13.25,13.3999996185303,13.1999998092651,13.3999996185303,3781,11.2978477478027,2021-02-09
13.4499998092651,13.4499998092651,13.3500003814697,13.4499998092651,1265,11.3400039672852,2021-02-10
13.5,13.5,13.25,13.5,4235,11.3821601867676,2021-02-11
13.5,13.5,13.3000001907349,13.5,3829,11.3821601867676,2021-02-12
13.5,13.5,13.3000001907349,13.4499998092651,2095,11.3400039672852,2021-02-15
13.5,13.5,13.3500003814697,13.5,2723,11.3821601867676,2021-02-16
13.5,13.5,13.25,13.25,1337,11.1713800430298,2021-02-17
13.25,13.3500003814697,13.25,13.3000001907349,145,11.2135353088379,2021-02-18
13.3000001907349,13.3500003814697,13.25,13.25,624,11.1713800430298,2021-02-19
13.1499996185303,13.25,13.1000003814697,13.1999998092651,1904,11.129222869873,2021-02-22
13.3000001907349,13.3500003814697,13.1000003814697,13.1000003814697,2139,11.0449113845825,2021-02-23
13.1000003814697,13.1999998092651,13,13.0500001907349,2365,11.0027542114258,2021-02-24
13.0500001907349,13.1000003814697,13.0500001907349,13.1000003814697,650,11.0449113845825,2021-02-25
13.1999998092651,13.3000001907349,13,13.1999998092651,1193,11.129222869873,2021-02-26
13.1000003814697,13.3000001907349,13.1000003814697,13.1999998092651,6818,11.129222869873,2021-03-01
13.0500001907349,13.1999998092651,12.8000001907349,13.1999998092651,16205,11.129222869873,2021-03-02
12.8500003814697,13.3000001907349,12.75,13.1499996185303,10110,11.0870676040649,2021-03-03
13,13.1000003814697,12.8500003814697,12.8500003814697,4503,10.8341293334961,2021-03-04
12.8000001907349,13.0500001907349,12.8000001907349,12.8500003814697,4004,10.8341293334961,2021-03-05
12.8000001907349,13.3000001907349,12.8000001907349,13.3000001907349,6576,11.2135353088379,2021-03-08
13.1499996185303,13.1999998092651,13.0500001907349,13.1499996185303,2627,11.0870676040649,2021-03-09
13.1999998092651,13.4499998092651,13.1999998092651,13.4499998092651,9429,11.3400039672852,2021-03-10
13.4499998092651,13.6499996185303,13.3000001907349,13.5,6458,11.3821601867676,2021-03-11
13.5,13.6999998092651,13.3999996185303,13.5,3914,11.3821601867676,2021-03-12
