"AMD.Open","AMD.High","AMD.Low","AMD.Close","AMD.Volume","AMD.Adjusted","Date"
57.1599998474121,57.3499984741211,55.2999992370605,55.5099983215332,80501800,55.5099983215332,2020-04-28
54.5299987792969,54.8600006103516,52.7400016784668,53.6599998474121,110800900,53.6599998474121,2020-04-29
53.4300003051758,54.2900009155273,52.0299987792969,52.3899993896484,65543900,52.3899993896484,2020-04-30
51.0699996948242,51.9500007629395,49.0900001525879,49.8800010681152,69562700,49.8800010681152,2020-05-01
49.8199996948242,52.6100006103516,49.7299995422363,52.560001373291,62590600,52.560001373291,2020-05-04
53.4300003051758,53.5099983215332,51.2900009155273,52.189998626709,56560500,52.189998626709,2020-05-05
52.4199981689453,53.310001373291,51.8800010681152,52.1599998474121,48138100,52.1599998474121,2020-05-06
52.9300003051758,52.9700012207031,51.6199989318848,51.9500007629395,48956600,51.9500007629395,2020-05-07
52.1500015258789,53.2700004577637,51.810001373291,53.189998626709,40686100,53.189998626709,2020-05-08
52.9000015258789,55.8899993896484,52.75,55.7400016784668,68746400,55.7400016784668,2020-05-11
56.2099990844727,56.5800018310547,53.75,53.7599983215332,55631100,53.7599983215332,2020-05-12
54.0400009155273,55.2200012207031,51.2999992370605,52.1800003051758,76824700,52.1800003051758,2020-05-13
52.0999984741211,54.5400009155273,51.6100006103516,54.5099983215332,73814000,54.5099983215332,2020-05-14
53.3199996948242,54.439998626709,52.8600006103516,54.2000007629395,66950900,54.2000007629395,2020-05-15
54.9799995422363,55.25,54.2400016784668,54.5900001525879,48569200,54.5900001525879,2020-05-18
54.3899993896484,56.7299995422363,54.3600006103516,55.4700012207031,60388500,55.4700012207031,2020-05-19
56.5499992370605,56.9799995422363,55.6300010681152,56.3899993896484,50888200,56.3899993896484,2020-05-20
56.6800003051758,56.7200012207031,54.6100006103516,54.6500015258789,48496100,54.6500015258789,2020-05-21
54.7700004577637,55.3699989318848,53.7799987792969,55.1699981689453,43524100,55.1699981689453,2020-05-22
56.0099983215332,56.0800018310547,53.0200004577637,53.189998626709,51618900,53.189998626709,2020-05-26
53.2700004577637,53.2799987792969,49.0900001525879,52.7400016784668,102414500,52.7400016784668,2020-05-27
52.25,53.5400009155273,51.25,51.7400016784668,53670200,51.7400016784668,2020-05-28
52.0699996948242,53.7999992370605,51.8499984741211,53.7999992370605,64666700,53.7999992370605,2020-05-29
53.310001373291,54.1100006103516,52.8899993896484,53.6300010681152,36864400,53.6300010681152,2020-06-01
53.4500007629395,53.5699996948242,52.0099983215332,53.5400009155273,42855200,53.5400009155273,2020-06-02
53.5999984741211,53.6500015258789,52.3300018310547,52.7299995422363,46765300,52.7299995422363,2020-06-03
52.5900001525879,53.7400016784668,52.2000007629395,52.6300010681152,44869100,52.6300010681152,2020-06-04
52.9900016784668,53.5699996948242,52.0800018310547,53.0999984741211,53908300,53.0999984741211,2020-06-05
53.2999992370605,53.3499984741211,52.2599983215332,52.9700012207031,39681700,52.9700012207031,2020-06-08
52.9500007629395,56.4599990844727,52.7200012207031,56.3899993896484,79919100,56.3899993896484,2020-06-09
57.2000007629395,59,57.0299987792969,57.439998626709,78719400,57.439998626709,2020-06-10
55.939998626709,56.6800003051758,52.7999992370605,52.8300018310547,78715400,52.8300018310547,2020-06-11
55.0099983215332,55.5999984741211,52.1100006103516,53.5,71189100,53.5,2020-06-12
52.5800018310547,54.7299995422363,52.4099998474121,54.6800003051758,56740700,54.6800003051758,2020-06-15
55.7200012207031,56.0699996948242,53.5900001525879,54.4599990844727,50949700,54.4599990844727,2020-06-16
54.7900009155273,55.8199996948242,54.2999992370605,54.5499992370605,45146500,54.5499992370605,2020-06-17
54.6199989318848,55.1199989318848,53.6500015258789,54.0400009155273,40354700,54.0400009155273,2020-06-18
54.4099998474121,55.4599990844727,53.8199996948242,54.2299995422363,52801500,54.2299995422363,2020-06-19
54.6699981689453,55.1699981689453,53.7400016784668,54.7599983215332,44704800,54.7599983215332,2020-06-22
55.0499992370605,55.3699989318848,53.8699989318848,53.9900016784668,48089000,53.9900016784668,2020-06-23
53.939998626709,54.7400016784668,51.9199981689453,52.3899993896484,53535500,52.3899993896484,2020-06-24
52.560001373291,52.7000007629395,50.5400009155273,51.9300003051758,51129600,51.9300003051758,2020-06-25
51.8499984741211,51.9500007629395,49.4500007629395,50.0999984741211,65485700,50.0999984741211,2020-06-26
50.1500015258789,50.2799987792969,48.4199981689453,50.2799987792969,49905800,50.2799987792969,2020-06-29
51.1599998474121,52.7700004577637,50.8199996948242,52.6100006103516,42275700,52.6100006103516,2020-06-30
52.6300010681152,52.8699989318848,51.5999984741211,52.5800018310547,32370900,52.5800018310547,2020-07-01
53.0299987792969,53.189998626709,52.0499992370605,52.3400001525879,29081400,52.3400001525879,2020-07-02
52.9000015258789,53.5200004577637,52.3300018310547,53.4000015258789,36769400,53.4000015258789,2020-07-06
53.2799987792969,54.1699981689453,52.8600006103516,52.9300003051758,32153100,52.9300003051758,2020-07-07
53.0099983215332,53.4700012207031,52.0699996948242,53.4300003051758,35608300,53.4300003051758,2020-07-08
53.5200004577637,57.5800018310547,53.310001373291,57.2599983215332,87216300,57.2599983215332,2020-07-09
57.5400009155273,58.1500015258789,55.5099983215332,55.8800010681152,59839700,55.8800010681152,2020-07-10
56.6800003051758,58.3499984741211,53.3800010681152,53.5900001525879,57741800,53.5900001525879,2020-07-13
53.2999992370605,54.8600006103516,52.2599983215332,54.7200012207031,54890100,54.7200012207031,2020-07-14
54.9599990844727,55.3699989318848,53.5900001525879,55.3400001525879,42360300,55.3400001525879,2020-07-15
54.6800003051758,55.1500015258789,53.7400016784668,54.9199981689453,36887100,54.9199981689453,2020-07-16
55.310001373291,55.810001373291,54.6800003051758,55.0400009155273,34710400,55.0400009155273,2020-07-17
55.2299995422363,57.5299987792969,54.8300018310547,57.4599990844727,45034300,57.4599990844727,2020-07-20
57.810001373291,58.5,56.3199996948242,57,44741000,57,2020-07-21
57.0699996948242,62,56.9700012207031,61.7900009155273,135159400,61.7900009155273,2020-07-22
61.6300010681152,62.3300018310547,58.6300010681152,59.5699996948242,106829100,59.5699996948242,2020-07-23
64.1800003051758,69.9400024414062,64.0500030517578,69.4000015258789,205314500,69.4000015258789,2020-07-24
69.2799987792969,71.629997253418,67.7900009155273,68.9700012207031,107918100,68.9700012207031,2020-07-27
68.0999984741211,69.8000030517578,67.0199966430664,67.6100006103516,94181400,67.6100006103516,2020-07-28
75.5,77.1900024414062,73.9000015258789,76.0899963378906,132969700,76.0899963378906,2020-07-29
75.370002746582,78.9599990844727,75.0699996948242,78.1999969482422,80286900,78.1999969482422,2020-07-30
78.6699981689453,78.9599990844727,75.3600006103516,77.4300003051758,71621600,77.4300003051758,2020-07-31
78.1900024414062,78.5,77.0599975585938,77.6699981689453,42628800,77.6699981689453,2020-08-03
78.0299987792969,85.8099975585938,77.9899978637695,85.0400009155273,155676100,85.0400009155273,2020-08-04
84.9599990844727,86.3199996948242,83.3199996948242,85.3099975585938,65642600,85.3099975585938,2020-08-05
85.4899978637695,86.9800033569336,84.7799987792969,86.7099990844727,53961700,86.7099990844727,2020-08-06
86.6699981689453,87.2900009155273,82.6699981689453,84.8499984741211,66543200,84.8499984741211,2020-08-07
85.0500030517578,85.1600036621094,79.3199996948242,82.2399978637695,70536100,82.2399978637695,2020-08-10
80.7099990844727,80.7099990844727,76.0999984741211,76.879997253418,77877700,76.879997253418,2020-08-11
78.4300003051758,82.879997253418,77.5500030517578,82.6100006103516,88513700,82.6100006103516,2020-08-12
82.879997253418,84.0199966430664,81.5400009155273,81.8399963378906,57407400,81.8399963378906,2020-08-13
81.8099975585938,83.2399978637695,80.879997253418,81.3000030517578,42389500,81.3000030517578,2020-08-14
82.0899963378906,83.0599975585938,81.5500030517578,82.4199981689453,31450200,82.4199981689453,2020-08-17
82.8000030517578,82.879997253418,81.0299987792969,81.6600036621094,30970500,81.6600036621094,2020-08-18
81.7799987792969,81.8499984741211,80.4499969482422,81.0899963378906,37507400,81.0899963378906,2020-08-19
79.7399978637695,82.8399963378906,79.120002746582,82.7699966430664,42948900,82.7699966430664,2020-08-20
83.2900009155273,84.4100036621094,82.2300033569336,83.8099975585938,48280300,83.8099975585938,2020-08-21
84.5500030517578,85.3300018310547,82.5500030517578,83.0800018310547,38036100,83.0800018310547,2020-08-24
83.3600006103516,86.620002746582,82.3499984741211,86.3499984741211,49234400,86.3499984741211,2020-08-25
86.9700012207031,87.7200012207031,85.1999969482422,86.0199966430664,47157300,86.0199966430664,2020-08-26
86.3499984741211,86.5800018310547,82.9400024414062,83.8000030517578,42194200,83.8000030517578,2020-08-27
84.3000030517578,86.0400009155273,84.1900024414062,85.5500030517578,40723300,85.5500030517578,2020-08-28
85.0500030517578,92.6399993896484,85.0500030517578,90.8199996948242,90655900,90.8199996948242,2020-08-31
91.9199981689453,92.5100021362305,90.1900024414062,92.1800003051758,55825600,92.1800003051758,2020-09-01
94.0100021362305,94.2799987792969,88.7399978637695,90.2200012207031,50366900,90.2200012207031,2020-09-02
87.8399963378906,88.4700012207031,81.5899963378906,82.5400009155273,87462700,82.5400009155273,2020-09-03
81.4499969482422,84.3899993896484,76.3300018310547,82.0100021362305,82267800,82.0100021362305,2020-09-04
78.0500030517578,81.879997253418,78,78.6900024414062,54955700,78.6900024414062,2020-09-08
81.4000015258789,82.4400024414062,79.2799987792969,81.9100036621094,54163900,81.9100036621094,2020-09-09
83.0699996948242,83.3099975585938,78.379997253418,78.9800033569336,51499400,78.9800033569336,2020-09-10
79.8199996948242,79.9899978637695,75.0400009155273,76.3399963378906,54763000,76.3399963378906,2020-09-11
76.8000030517578,78.8199996948242,76.2600021362305,77.9000015258789,47448700,77.9000015258789,2020-09-14
77.6600036621094,80.3300018310547,75.9700012207031,78.9300003051758,57874400,78.9300003051758,2020-09-15
79.3499984741211,79.7200012207031,76.5400009155273,76.6600036621094,38393500,76.6600036621094,2020-09-16
74.879997253418,76.629997253418,74.1999969482422,76.5500030517578,55619100,76.5500030517578,2020-09-17
77,77.4000015258789,73.8499984741211,74.9300003051758,51082900,74.9300003051758,2020-09-18
74.2300033569336,77.9800033569336,73.879997253418,77.9400024414062,61312000,77.9400024414062,2020-09-21
78.3600006103516,78.7900009155273,75.2699966430664,77.6999969482422,56044700,77.6999969482422,2020-09-22
77.3899993896484,77.9100036621094,74.3399963378906,74.7300033569336,42327500,74.7300033569336,2020-09-23
74.5400009155273,77.25,73.9000015258789,75.8199996948242,57540900,75.8199996948242,2020-09-24
76.3499984741211,78.1999969482422,74.6699981689453,78.0599975585938,48206200,78.0599975585938,2020-09-25
79.120002746582,79.5699996948242,77.5199966430664,79.4800033569336,48005500,79.4800033569336,2020-09-28
79.3000030517578,82.5500030517578,79.3000030517578,81.7699966430664,61568900,81.7699966430664,2020-09-29
81.75,82.9400024414062,80.6600036621094,81.9899978637695,51533700,81.9899978637695,2020-09-30
83.0599975585938,85.25,82.8600006103516,84.8600006103516,52177100,84.8600006103516,2020-10-01
82.5800018310547,84.6500015258789,81.6600036621094,81.8000030517578,52855100,81.8000030517578,2020-10-02
82.5500030517578,86.2799987792969,82.5500030517578,86.1500015258789,47056500,86.1500015258789,2020-10-05
86.2099990844727,87.25,83.5400009155273,84.4800033569336,52725400,84.4800033569336,2020-10-06
86.0999984741211,87.7900009155273,85.6500015258789,86.6900024414062,43045700,86.6900024414062,2020-10-07
88.1100006103516,88.7200012207031,85.9499969482422,86.5100021362305,54240700,86.5100021362305,2020-10-08
84.7399978637695,85.75,82.3499984741211,83.0999984741211,80354400,83.0999984741211,2020-10-09
83.6500015258789,85.129997253418,83.120002746582,84.2900009155273,47669700,84.2900009155273,2020-10-12
84.8600006103516,86.0899963378906,83.9700012207031,85.2799987792969,42764100,85.2799987792969,2020-10-13
85.8600006103516,85.9599990844727,83.4599990844727,84.2099990844727,40403000,84.2099990844727,2020-10-14
83.4000015258789,84.7200012207031,82.4199981689453,83.129997253418,33696400,83.129997253418,2020-10-15
83.5400009155273,83.9899978637695,82.4100036621094,83.1699981689453,31474300,83.1699981689453,2020-10-16
83.620002746582,84.6500015258789,81.5299987792969,82,36689100,82,2020-10-19
82.1600036621094,82.6900024414062,80.5800018310547,81.5599975585938,38219400,81.5599975585938,2020-10-20
81.7200012207031,81.9300003051758,79.1900024414062,79.1999969482422,36426400,79.1999969482422,2020-10-21
79.6500015258789,80.8199996948242,78.4199981689453,79.4199981689453,38006800,79.4199981689453,2020-10-22
80.9300003051758,81.9899978637695,79.3300018310547,81.9599990844727,46557700,81.9599990844727,2020-10-23
82.5500030517578,84.9700012207031,80.8600006103516,82.2300033569336,69423700,82.2300033569336,2020-10-26
82,82.370002746582,77.5699996948242,78.879997253418,156669500,78.879997253418,2020-10-27
78.7300033569336,78.9599990844727,75.7600021362305,76.4000015258789,76529900,76.4000015258789,2020-10-28
76.75,79.1800003051758,76.2900009155273,78.0199966430664,52784100,78.0199966430664,2020-10-29
77.0899963378906,77.6999969482422,74.2300033569336,75.2900009155273,51349000,75.2900009155273,2020-10-30
75.8499984741211,76.3399963378906,73.7600021362305,74.6999969482422,45760700,74.6999969482422,2020-11-02
74.9300003051758,77.0800018310547,74.5999984741211,76.5800018310547,41231800,76.5800018310547,2020-11-03
80.25,81.8499984741211,78.9700012207031,81.3499984741211,66579700,81.3499984741211,2020-11-04
83.2699966430664,83.5,81.8499984741211,83,46542300,83,2020-11-05
83.5199966430664,86.0899963378906,82.6699981689453,85.879997253418,53829900,85.879997253418,2020-11-06
84.2399978637695,87.0500030517578,82.7699966430664,83.120002746582,58580700,83.120002746582,2020-11-09
81.9300003051758,82.129997253418,77.629997253418,77.9899978637695,67137200,77.9899978637695,2020-11-10
79.3899993896484,81.4700012207031,78.9700012207031,81.2799987792969,44611300,81.2799987792969,2020-11-11
81.3199996948242,83,80.3000030517578,81.8399963378906,37242600,81.8399963378906,2020-11-12
82.7300033569336,83.1100006103516,80.6999969482422,81.4300003051758,30423200,81.4300003051758,2020-11-13
81.2099990844727,83.7799987792969,80.4800033569336,83.7300033569336,38640800,83.7300033569336,2020-11-16
83.9300003051758,84.8099975585938,82.9100036621094,83.3600006103516,29473500,83.3600006103516,2020-11-17
83.0100021362305,83.9599990844727,82.2200012207031,82.5400009155273,29968000,82.5400009155273,2020-11-18
82.3899993896484,85.6399993896484,81.7200012207031,85.5400009155273,50116800,85.5400009155273,2020-11-19
85.2799987792969,86.0999984741211,84.4700012207031,84.6399993896484,35008400,84.6399993896484,2020-11-20
85.5199966430664,87.5400009155273,84.620002746582,85.3099975585938,46505000,85.3099975585938,2020-11-23
85.7200012207031,86.1100006103516,83.3199996948242,85.0699996948242,36839200,85.0699996948242,2020-11-24
85.7600021362305,87.8399963378906,85.5199966430664,86.7099990844727,41349700,86.7099990844727,2020-11-25
87.9899978637695,88,86.3600006103516,87.1900024414062,22717600,87.1900024414062,2020-11-27
87.3300018310547,92.7399978637695,86.5299987792969,92.6600036621094,84483000,92.6600036621094,2020-11-30
92.25,93.9000015258789,90.7799987792969,92.629997253418,58583600,92.629997253418,2020-12-01
92.8899993896484,96.370002746582,92.5299987792969,93.7399978637695,57988800,93.7399978637695,2020-12-02
94.0599975585938,94.6999969482422,92.0100021362305,92.3099975585938,35859700,92.3099975585938,2020-12-03
92.5800018310547,94.5800018310547,90.629997253418,94.0400009155273,45570300,94.0400009155273,2020-12-04
94.9499969482422,95,92.9700012207031,94.0699996948242,39815700,94.0699996948242,2020-12-07
94.0500030517578,94.7399978637695,91.9000015258789,92.9199981689453,33907500,92.9199981689453,2020-12-08
92.7600021362305,94.6999969482422,89.1600036621094,89.8300018310547,52170400,89.8300018310547,2020-12-09
89.5500030517578,92.0899963378906,89.0299987792969,91.6600036621094,33804400,91.6600036621094,2020-12-10
91.5400009155273,92.3300018310547,90.1600036621094,91.6500015258789,28368100,91.6500015258789,2020-12-11
92.2099990844727,95.4100036621094,91.8499984741211,94.7799987792969,48026400,94.7799987792969,2020-12-14
95.9300003051758,97.9800033569336,95.4499969482422,97.120002746582,57232700,97.120002746582,2020-12-15
97.0400009155273,97.2699966430664,95.4599990844727,96.8499984741211,34909000,96.8499984741211,2020-12-16
97.5500030517578,97.9199981689453,96.25,96.8399963378906,32023700,96.8399963378906,2020-12-17
97.2699966430664,97.6800003051758,93.5599975585938,95.9199981689453,51823100,95.9199981689453,2020-12-18
94.25,95.2799987792969,91.0800018310547,93.2300033569336,47093900,93.2300033569336,2020-12-21
93.3600006103516,93.5500030517578,90.5299987792969,93.1600036621094,35673700,93.1600036621094,2020-12-22
93.0800018310547,93.129997253418,91.4599990844727,91.5500030517578,25993300,91.5500030517578,2020-12-23
91.8000030517578,92.5100021362305,91.3099975585938,91.8099975585938,16705900,91.8099975585938,2020-12-24
92.9300003051758,93.1399993896484,90.8199996948242,91.5999984741211,30627300,91.5999984741211,2020-12-28
91.6600036621094,92.4599990844727,89.4300003051758,90.620002746582,31748200,90.620002746582,2020-12-29
90.7799987792969,92.8499984741211,90.1900024414062,92.2900009155273,25845000,92.2900009155273,2020-12-30
92.0999984741211,92.3000030517578,90.870002746582,91.7099990844727,24930700,91.7099990844727,2020-12-31
92.1100006103516,96.0599975585938,90.9199981689453,92.3000030517578,51802600,92.3000030517578,2021-01-04
92.0999984741211,93.2099990844727,91.4100036621094,92.7699966430664,34208000,92.7699966430664,2021-01-05
91.620002746582,92.2799987792969,89.4599990844727,90.3300018310547,51911700,90.3300018310547,2021-01-06
91.3300018310547,95.5100021362305,91.1999969482422,95.1600036621094,42897200,95.1600036621094,2021-01-07
95.9800033569336,96.4000015258789,93.2699966430664,94.5800018310547,39816400,94.5800018310547,2021-01-08
94.0299987792969,99.2300033569336,93.7600021362305,97.25,48600200,97.25,2021-01-11
97.8600006103516,98.9700012207031,94.0699996948242,95.3600006103516,67672300,95.3600006103516,2021-01-12
93.0100021362305,93.8899993896484,90.8399963378906,91.7799987792969,60712900,91.7799987792969,2021-01-13
91.7699966430664,92.3600006103516,90.4499969482422,90.7900009155273,53408200,90.7900009155273,2021-01-14
90.75,91.5899963378906,87.8600006103516,88.2099990844727,49340300,88.2099990844727,2021-01-15
89.5599975585938,89.5800018310547,87.2399978637695,89.4499969482422,45115100,89.4499969482422,2021-01-19
90.5500030517578,90.7799987792969,88.5999984741211,88.75,35185800,88.75,2021-01-20
89.3399963378906,92.0699996948242,88.4300003051758,91.5299987792969,54221900,91.5299987792969,2021-01-21
94.4199981689453,95.9499969482422,91.879997253418,92.7900009155273,71294700,92.7900009155273,2021-01-22
94.1399993896484,95.7399978637695,91.4000015258789,94.129997253418,55086900,94.129997253418,2021-01-25
94.9100036621094,95.7200012207031,93.629997253418,94.7099990844727,59449100,94.7099990844727,2021-01-26
91.0999984741211,91.879997253418,86.2200012207031,88.8399963378906,73341200,88.8399963378906,2021-01-27
89.8300018310547,89.879997253418,87.3000030517578,87.5199966430664,47048400,87.5199966430664,2021-01-28
87.5599975585938,88.3300018310547,85.0199966430664,85.6399993896484,56735800,85.6399993896484,2021-01-29
86.8300018310547,87.9499969482422,84.6600036621094,87.6600036621094,42359300,87.6600036621094,2021-02-01
88.4899978637695,89.2799987792969,86.9499969482422,88.8600006103516,33850000,88.8600006103516,2021-02-02
88.5999984741211,89.4800033569336,87.3399963378906,87.8899993896484,32312900,87.8899993896484,2021-02-03
88.2200012207031,88.5999984741211,87.0599975585938,87.8399963378906,30791600,87.8399963378906,2021-02-04
88.1500015258789,88.3600006103516,86.879997253418,87.9000015258789,30268700,87.9000015258789,2021-02-05
88.3099975585938,91.9899978637695,87.9800033569336,91.4700012207031,47639900,91.4700012207031,2021-02-08
91.3899993896484,93.3000030517578,90.5500030517578,90.9100036621094,37596400,90.9100036621094,2021-02-09
91.5,93.2699966430664,90.4599990844727,92.3499984741211,42441300,92.3499984741211,2021-02-10
