"HIMS.Open","HIMS.High","HIMS.Low","HIMS.Close","HIMS.Volume","HIMS.Adjusted","Date"
10.1499996185303,10.1499996185303,10.1499996185303,10.1499996185303,0,10.1499996185303,2020-02-13
10.0600004196167,10.1499996185303,10.0600004196167,10.1000003814697,30200,10.1000003814697,2020-02-14
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,0,10.1000003814697,2020-02-18
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,0,10.1000003814697,2020-02-19
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,200,10.1000003814697,2020-02-20
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,0,10.1000003814697,2020-02-21
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,0,10.1000003814697,2020-02-24
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,0,10.1000003814697,2020-02-25
10.1000003814697,10.1000003814697,10.1000003814697,10.1000003814697,0,10.1000003814697,2020-02-26
10.0200004577637,10.1000003814697,9.97000026702881,10.1000003814697,71100,10.1000003814697,2020-02-27
10.0380001068115,10.0380001068115,10.0380001068115,10.0380001068115,600,10.0380001068115,2020-02-28
10.0380001068115,10.0380001068115,10.0380001068115,10.0380001068115,0,10.0380001068115,2020-03-02
10.0380001068115,10.0380001068115,10.0380001068115,10.0380001068115,0,10.0380001068115,2020-03-03
10.1099996566772,10.1099996566772,10.1099996566772,10.1099996566772,100,10.1099996566772,2020-03-04
10.1099996566772,10.1099996566772,10.0500001907349,10.0900001525879,1400,10.0900001525879,2020-03-05
10.0900001525879,10.0900001525879,10.0900001525879,10.0900001525879,0,10.0900001525879,2020-03-06
10,10.0600004196167,9.98499965667725,10.0089998245239,1300,10.0089998245239,2020-03-09
9.96000003814697,9.97000026702881,9.92000007629395,9.97000026702881,55000,9.97000026702881,2020-03-10
9.97000026702881,9.97999954223633,9.9399995803833,9.9399995803833,534500,9.9399995803833,2020-03-11
9.89999961853027,9.89999961853027,9.84000015258789,9.84000015258789,510200,9.84000015258789,2020-03-12
9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0,9.84000015258789,2020-03-13
9.69999980926514,9.69999980926514,9.64999961853027,9.64999961853027,32600,9.64999961853027,2020-03-16
9.65999984741211,9.65999984741211,9.5600004196167,9.5600004196167,1700,9.5600004196167,2020-03-17
9.5,9.52999973297119,9.4399995803833,9.4399995803833,9200,9.4399995803833,2020-03-18
9.39999961853027,9.77999973297119,9.39999961853027,9.46599960327148,2000,9.46599960327148,2020-03-19
9.46599960327148,9.46599960327148,9.46599960327148,9.46599960327148,0,9.46599960327148,2020-03-20
9.90999984741211,9.90999984741211,9.39999961853027,9.39999961853027,207200,9.39999961853027,2020-03-23
9.60499954223633,9.77000045776367,9.53899955749512,9.56999969482422,782100,9.56999969482422,2020-03-24
9.56999969482422,9.56999969482422,9.56999969482422,9.56999969482422,0,9.56999969482422,2020-03-25
9.75,9.77000045776367,9.69999980926514,9.76000022888184,683400,9.76000022888184,2020-03-26
9.78999996185303,9.78999996185303,9.69999980926514,9.76000022888184,165500,9.76000022888184,2020-03-27
9.78999996185303,9.89999961853027,9.73099994659424,9.89999961853027,16000,9.89999961853027,2020-03-30
9.97999954223633,10,9.97999954223633,10,700,10,2020-03-31
10.1099996566772,10.1099996566772,9.86999988555908,9.96500015258789,11800,9.96500015258789,2020-04-01
9.98999977111816,9.98999977111816,9.89999961853027,9.90999984741211,1200,9.90999984741211,2020-04-02
9.93000030517578,9.93000030517578,9.7810001373291,9.84000015258789,6800,9.84000015258789,2020-04-03
9.90999984741211,9.90999984741211,9.8100004196167,9.82999992370605,3200,9.82999992370605,2020-04-06
9.81999969482422,9.81999969482422,9.79800033569336,9.80000019073486,12200,9.80000019073486,2020-04-07
9.93000030517578,9.9399995803833,9.8100004196167,9.85000038146973,103900,9.85000038146973,2020-04-08
9.85000038146973,9.85000038146973,9.85000038146973,9.85000038146973,0,9.85000038146973,2020-04-09
10,10,9.82999992370605,9.85000038146973,1500,9.85000038146973,2020-04-13
10,10,9.85999965667725,9.85999965667725,12900,9.85999965667725,2020-04-14
9.90999984741211,10,9.86999988555908,9.86999988555908,13700,9.86999988555908,2020-04-15
10,10,9.9399995803833,9.9399995803833,1200,9.9399995803833,2020-04-16
10,10,9.8100004196167,9.85000038146973,636900,9.85000038146973,2020-04-17
10,10,9.85000038146973,9.85000038146973,6300,9.85000038146973,2020-04-20
9.85000038146973,9.85000038146973,9.85000038146973,9.85000038146973,0,9.85000038146973,2020-04-21
10,10,9.89900016784668,9.89900016784668,500,9.89900016784668,2020-04-22
10,10,9.88000011444092,9.88000011444092,400,9.88000011444092,2020-04-23
10,10,9.89999961853027,9.97000026702881,4200,9.97000026702881,2020-04-24
9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,1600,9.92000007629395,2020-04-27
10,10,9.92099952697754,9.97000026702881,1500,9.97000026702881,2020-04-28
9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,0,9.97000026702881,2020-04-29
9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,0,9.97000026702881,2020-04-30
10.1000003814697,10.1000003814697,9.97999954223633,9.97999954223633,400,9.97999954223633,2020-05-01
10,10.1000003814697,9.97999954223633,9.97999954223633,1600,9.97999954223633,2020-05-04
10.1000003814697,10.1000003814697,9.97999954223633,10,300,10,2020-05-05
10.0299997329712,10.0299997329712,9.98999977111816,9.98999977111816,600,9.98999977111816,2020-05-06
9.98999977111816,9.98999977111816,9.98999977111816,9.98999977111816,0,9.98999977111816,2020-05-07
9.94999980926514,9.98999977111816,9.94999980926514,9.98999977111816,600,9.98999977111816,2020-05-08
9.90999984741211,9.90999984741211,9.89999961853027,9.89999961853027,10600,9.89999961853027,2020-05-11
9.92000007629395,9.98999977111816,9.89999961853027,9.97000026702881,14400,9.97000026702881,2020-05-12
10,10,10,10,100,10,2020-05-13
9.90999984741211,10.0200004577637,9.90999984741211,10.0200004577637,1700,10.0200004577637,2020-05-14
9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,400,9.93000030517578,2020-05-15
10.0299997329712,10.0299997329712,9.97500038146973,9.97500038146973,1300,9.97500038146973,2020-05-18
9.97999954223633,9.97999954223633,9.94999980926514,9.94999980926514,2500,9.94999980926514,2020-05-19
9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,200,9.9399995803833,2020-05-20
9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,100,9.9399995803833,2020-05-21
9.89999961853027,9.98999977111816,9.89999961853027,9.98999977111816,1400,9.98999977111816,2020-05-22
10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,400,10.0299997329712,2020-05-26
9.89999961853027,9.89999961853027,9.89999961853027,9.89999961853027,100,9.89999961853027,2020-05-27
9.89999961853027,9.89999961853027,9.89999961853027,9.89999961853027,200,9.89999961853027,2020-05-28
9.89999961853027,9.93299961090088,9.89999961853027,9.93299961090088,1400,9.93299961090088,2020-05-29
10.0100002288818,10.0100002288818,9.94999980926514,9.94999980926514,1200,9.94999980926514,2020-06-01
9.93000030517578,9.97999954223633,9.93000030517578,9.97999954223633,400,9.97999954223633,2020-06-02
9.98999977111816,9.98999977111816,9.98999977111816,9.98999977111816,400,9.98999977111816,2020-06-03
9.98999977111816,10.0220003128052,9.98999977111816,10.0200004577637,15200,10.0200004577637,2020-06-04
10.0200004577637,10.0299997329712,9.94699954986572,10.0200004577637,1200,10.0200004577637,2020-06-05
10,10.0200004577637,9.96399974822998,10.0200004577637,500,10.0200004577637,2020-06-08
10,10.0200004577637,10,10.0100002288818,2900,10.0100002288818,2020-06-09
10,10.0500001907349,10,10.0500001907349,24600,10.0500001907349,2020-06-10
10.0129995346069,10.0200004577637,10.0100002288818,10.0200004577637,800,10.0200004577637,2020-06-11
10.0299997329712,10.0299997329712,10.0059995651245,10.0059995651245,400,10.0059995651245,2020-06-12
10.0200004577637,10.0500001907349,9.96100044250488,10.0500001907349,168100,10.0500001907349,2020-06-15
10.0100002288818,10.1000003814697,10,10.0450000762939,317300,10.0450000762939,2020-06-16
10.0100002288818,10.0790004730225,10.0100002288818,10.0500001907349,31200,10.0500001907349,2020-06-17
9.98999977111816,10.0900001525879,9.98999977111816,10.0900001525879,124100,10.0900001525879,2020-06-18
10.0500001907349,10.1199998855591,10.0500001907349,10.1049995422363,35900,10.1049995422363,2020-06-19
10.1400003433228,10.1800003051758,10.1199998855591,10.1400003433228,10700,10.1400003433228,2020-06-22
10.1400003433228,10.1400003433228,10.1400003433228,10.1400003433228,1500,10.1400003433228,2020-06-23
10.1499996185303,10.1800003051758,10.1499996185303,10.1599998474121,203000,10.1599998474121,2020-06-24
10.1499996185303,10.164999961853,10.1499996185303,10.1599998474121,3600,10.1599998474121,2020-06-25
10.1800003051758,10.1999998092651,10.1700000762939,10.1800003051758,16700,10.1800003051758,2020-06-26
10.1700000762939,10.2279996871948,10.1700000762939,10.1999998092651,40500,10.1999998092651,2020-06-29
10.1999998092651,10.25,10.1700000762939,10.1700000762939,31300,10.1700000762939,2020-06-30
10.1599998474121,10.2600002288818,10.1599998474121,10.1999998092651,74700,10.1999998092651,2020-07-01
10.1800003051758,10.539999961853,10.1800003051758,10.3699998855591,89700,10.3699998855591,2020-07-02
10.4700002670288,10.4700002670288,10.4200000762939,10.4200000762939,3100,10.4200000762939,2020-07-06
10.4300003051758,10.4949998855591,10.4200000762939,10.4399995803833,28900,10.4399995803833,2020-07-07
10.4099998474121,10.4399995803833,10.2799997329712,10.289999961853,55100,10.289999961853,2020-07-08
10.2700004577637,10.3000001907349,10.2700004577637,10.2849998474121,2500,10.2849998474121,2020-07-09
10.460000038147,10.5,10.4399995803833,10.4499998092651,20100,10.4499998092651,2020-07-10
10.5,10.5,10.3000001907349,10.3620004653931,31000,10.3620004653931,2020-07-13
10.25,10.3850002288818,10.25,10.3850002288818,700,10.3850002288818,2020-07-14
10.3699998855591,10.4700002670288,10.3699998855591,10.4549999237061,48700,10.4549999237061,2020-07-15
10.4549999237061,10.4549999237061,10.4549999237061,10.4549999237061,0,10.4549999237061,2020-07-16
10.4300003051758,10.4700002670288,10.3500003814697,10.460000038147,369400,10.460000038147,2020-07-17
10.5,10.5,10.4499998092651,10.4499998092651,71500,10.4499998092651,2020-07-20
10.539999961853,10.6000003814697,10.539999961853,10.5900001525879,8000,10.5900001525879,2020-07-21
10.5799999237061,10.6599998474121,10.5500001907349,10.5500001907349,260100,10.5500001907349,2020-07-22
10.5,10.5900001525879,10.460000038147,10.460000038147,91000,10.460000038147,2020-07-23
10.4200000762939,10.6000003814697,10.3299999237061,10.6000003814697,159800,10.6000003814697,2020-07-24
10.5799999237061,10.5900001525879,10.5200004577637,10.5200004577637,900,10.5200004577637,2020-07-27
10.4390001296997,10.5,10.4300003051758,10.4300003051758,1700,10.4300003051758,2020-07-28
10.3100004196167,10.4499998092651,10.25,10.3199996948242,197900,10.3199996948242,2020-07-29
10.3000001907349,10.3199996948242,10.25,10.3199996948242,3800,10.3199996948242,2020-07-30
10.3000001907349,10.3699998855591,10.25,10.3000001907349,28800,10.3000001907349,2020-07-31
10.3900003433228,10.3999996185303,10.2749996185303,10.3999996185303,21700,10.3999996185303,2020-08-03
10.3929996490479,10.3929996490479,10.1630001068115,10.2700004577637,17300,10.2700004577637,2020-08-04
10.2700004577637,10.2700004577637,10.2700004577637,10.2700004577637,0,10.2700004577637,2020-08-05
10.2700004577637,10.2700004577637,10.2700004577637,10.2700004577637,0,10.2700004577637,2020-08-06
10.1999998092651,10.2700004577637,10.1599998474121,10.2700004577637,13700,10.2700004577637,2020-08-07
10.6000003814697,10.6499996185303,10.3999996185303,10.5900001525879,1770600,10.5900001525879,2020-08-10
10.5799999237061,10.6800003051758,10.5600004196167,10.6000003814697,409500,10.6000003814697,2020-08-11
10.6499996185303,10.6999998092651,10.6000003814697,10.6199998855591,390000,10.6199998855591,2020-08-12
10.7200002670288,10.7200002670288,10.5500001907349,10.6899995803833,489100,10.6899995803833,2020-08-13
10.6499996185303,10.75,10.5500001907349,10.75,138700,10.75,2020-08-14
11.0699996948242,11.0699996948242,10.6499996185303,10.75,266700,10.75,2020-08-17
10.6499996185303,10.789999961853,10.6479997634888,10.6499996185303,118000,10.6499996185303,2020-08-18
10.7200002670288,10.7200002670288,10.4899997711182,10.5299997329712,443900,10.5299997329712,2020-08-19
10.3999996185303,10.5100002288818,10.3999996185303,10.5,108900,10.5,2020-08-20
10.4099998474121,10.5799999237061,10.4099998474121,10.5799999237061,32900,10.5799999237061,2020-08-21
10.4099998474121,10.5,10.3999996185303,10.4499998092651,491200,10.4499998092651,2020-08-24
10.3500003814697,10.5,10.3500003814697,10.5,119400,10.5,2020-08-25
10.5,10.6899995803833,10.5,10.5,569400,10.5,2020-08-26
10.5900001525879,10.5900001525879,10.5,10.5699996948242,45300,10.5699996948242,2020-08-27
10.5500001907349,10.5799999237061,10.4499998092651,10.4499998092651,109700,10.4499998092651,2020-08-28
10.6000003814697,10.6800003051758,10.4580001831055,10.4799995422363,91800,10.4799995422363,2020-08-31
10.6000003814697,10.7749996185303,10.539999961853,10.75,158900,10.75,2020-09-01
10.75,10.8050003051758,10.6800003051758,10.710000038147,212100,10.710000038147,2020-09-02
10.7399997711182,10.7399997711182,10.5500001907349,10.6899995803833,335200,10.6899995803833,2020-09-03
10.6000003814697,10.8800001144409,10.6000003814697,10.75,153300,10.75,2020-09-04
10.75,10.8699998855591,10.6300001144409,10.75,83900,10.75,2020-09-08
10.6999998092651,11.0500001907349,10.6999998092651,10.8599996566772,78100,10.8599996566772,2020-09-09
10.9399995803833,10.9799995422363,10.789999961853,10.9799995422363,203500,10.9799995422363,2020-09-10
11,11,10.8500003814697,10.9700002670288,78200,10.9700002670288,2020-09-11
10.9700002670288,11,10.8000001907349,11,64800,11,2020-09-14
11,11.3100004196167,10.9200000762939,11.0500001907349,150500,11.0500001907349,2020-09-15
11.1300001144409,11.1999998092651,10.8999996185303,11.1999998092651,111300,11.1999998092651,2020-09-16
11.0900001525879,11.25,10.9300003051758,11.1999998092651,288400,11.1999998092651,2020-09-17
11.25,11.4700002670288,11,11.1899995803833,240800,11.1899995803833,2020-09-18
11.25,11.3000001907349,10.9029998779297,10.9899997711182,145700,10.9899997711182,2020-09-21
11.1700000762939,11.1899995803833,10.8599996566772,11,84500,11,2020-09-22
11.1300001144409,11.1300001144409,10.6499996185303,10.7700004577637,103700,10.7700004577637,2020-09-23
10.7799997329712,10.7799997329712,10.5600004196167,10.6499996185303,557400,10.6499996185303,2020-09-24
10.8500003814697,10.9300003051758,10.6099996566772,10.8199996948242,187200,10.8199996948242,2020-09-25
11.25,11.3900003433228,11,11.25,1159800,11.25,2020-09-28
11.3199996948242,12.4899997711182,11.2700004577637,11.6000003814697,1890600,11.6000003814697,2020-09-29
11.4499998092651,11.8000001907349,11.4399995803833,11.75,365000,11.75,2020-09-30
11.0749998092651,11.1999998092651,10.6599998474121,10.8000001907349,5094700,10.8000001907349,2020-10-01
10.8100004196167,11,10.5100002288818,10.5120000839233,1577500,10.5120000839233,2020-10-02
10.75,10.75,10.2799997329712,10.3299999237061,1094200,10.3299999237061,2020-10-05
10.539999961853,10.5500001907349,10.1850004196167,10.1999998092651,996700,10.1999998092651,2020-10-06
10.3400001525879,10.3999996185303,10.1400003433228,10.2399997711182,527100,10.2399997711182,2020-10-07
10.3400001525879,10.3900003433228,10.2399997711182,10.3500003814697,631500,10.3500003814697,2020-10-08
10.3500003814697,10.4899997711182,10.1800003051758,10.4899997711182,445400,10.4899997711182,2020-10-09
10.6499996185303,10.6499996185303,10.3800001144409,10.3999996185303,205900,10.3999996185303,2020-10-12
10.4200000762939,10.539999961853,10.3500003814697,10.4700002670288,552200,10.4700002670288,2020-10-13
10.5,10.5500001907349,10.4499998092651,10.4700002670288,285400,10.4700002670288,2020-10-14
10.4899997711182,10.5,10.3999996185303,10.4799995422363,139600,10.4799995422363,2020-10-15
10.5,10.5,10.3870000839233,10.4099998474121,369900,10.4099998474121,2020-10-16
10.4700002670288,10.4700002670288,10.3850002288818,10.3999996185303,159200,10.3999996185303,2020-10-19
10.5,10.5,10.210000038147,10.3400001525879,215300,10.3400001525879,2020-10-20
10.3100004196167,10.3500003814697,10.2200002670288,10.2399997711182,92300,10.2399997711182,2020-10-21
10.1999998092651,10.3000001907349,10.1999998092651,10.210000038147,155100,10.210000038147,2020-10-22
10.2299995422363,10.2299995422363,10.1800003051758,10.1899995803833,339000,10.1899995803833,2020-10-23
10.1800003051758,10.1899995803833,10.0799999237061,10.1099996566772,497000,10.1099996566772,2020-10-26
10.1999998092651,10.1999998092651,10.0600004196167,10.0799999237061,318400,10.0799999237061,2020-10-27
10.0500001907349,10.0799999237061,9.96000003814697,10.0200004577637,321700,10.0200004577637,2020-10-28
10.1000003814697,10.1999998092651,10,10.0600004196167,244400,10.0600004196167,2020-10-29
10.0500001907349,10.1999998092651,10.0500001907349,10.1999998092651,241200,10.1999998092651,2020-10-30
10.1999998092651,10.25,10.0600004196167,10.1499996185303,97900,10.1499996185303,2020-11-02
10.2299995422363,10.2299995422363,10.1499996185303,10.1700000762939,55800,10.1700000762939,2020-11-03
10.1000003814697,10.1800003051758,10.0699996948242,10.1800003051758,94000,10.1800003051758,2020-11-04
10.1899995803833,10.210000038147,10.08899974823,10.1499996185303,255300,10.1499996185303,2020-11-05
10.1300001144409,10.1899995803833,10.1000003814697,10.1000003814697,78100,10.1000003814697,2020-11-06
10.25,10.25,10.0600004196167,10.0900001525879,169200,10.0900001525879,2020-11-09
10.0600004196167,10.1700000762939,10.0600004196167,10.1199998855591,336100,10.1199998855591,2020-11-10
10.1599998474121,10.1599998474121,10.0600004196167,10.1400003433228,170200,10.1400003433228,2020-11-11
10.1700000762939,10.1700000762939,10.0950002670288,10.1199998855591,125100,10.1199998855591,2020-11-12
10.1700000762939,10.1700000762939,10.1280002593994,10.1400003433228,100300,10.1400003433228,2020-11-13
10.210000038147,10.210000038147,10.1099996566772,10.1300001144409,157500,10.1300001144409,2020-11-16
10.1800003051758,10.2200002670288,10.1300001144409,10.1499996185303,104000,10.1499996185303,2020-11-17
10.1199998855591,10.1400003433228,10.1099996566772,10.1199998855591,94300,10.1199998855591,2020-11-18
10.1400003433228,10.25,10.1199998855591,10.2200002670288,220900,10.2200002670288,2020-11-19
10.2200002670288,10.2299995422363,10.1499996185303,10.2299995422363,186100,10.2299995422363,2020-11-20
10.2799997329712,10.3599996566772,10.2200002670288,10.25,240700,10.25,2020-11-23
10.3199996948242,10.3199996948242,10.1800003051758,10.2399997711182,268000,10.2399997711182,2020-11-24
10.25,10.3000001907349,10.210000038147,10.25,205700,10.25,2020-11-25
10.3999996185303,10.4499998092651,10.3000001907349,10.4499998092651,231100,10.4499998092651,2020-11-27
10.5600004196167,10.6389999389648,10.4399995803833,10.5200004577637,926900,10.5200004577637,2020-11-30
10.6499996185303,10.960000038147,10.6199998855591,10.7700004577637,1512900,10.7700004577637,2020-12-01
10.7700004577637,10.8000001907349,10.4399995803833,10.5200004577637,976700,10.5200004577637,2020-12-02
10.6899995803833,10.9099998474121,10.5799999237061,10.8100004196167,669200,10.8100004196167,2020-12-03
10.8999996185303,10.9499998092651,10.7799997329712,10.8999996185303,858000,10.8999996185303,2020-12-04
11.1400003433228,11.9399995803833,11.1000003814697,11.8199996948242,2703800,11.8199996948242,2020-12-07
11.8500003814697,12.539999961853,11.5100002288818,11.7799997329712,1677700,11.7799997329712,2020-12-08
12.2200002670288,12.3590002059937,11.7200002670288,12.0500001907349,1012900,12.0500001907349,2020-12-09
12.0100002288818,12.4499998092651,11.8000001907349,12.3100004196167,704600,12.3100004196167,2020-12-10
12.3400001525879,12.4099998474121,11.8100004196167,11.8900003433228,654100,11.8900003433228,2020-12-11
11.9499998092651,12.5100002288818,11.9200000762939,12.5,1114600,12.5,2020-12-14
12.460000038147,12.460000038147,12.0600004196167,12.0900001525879,676300,12.0900001525879,2020-12-15
12.3800001144409,12.6400003433228,12.1499996185303,12.3999996185303,1268800,12.3999996185303,2020-12-16
12.3999996185303,12.5,12.1000003814697,12.2700004577637,634100,12.2700004577637,2020-12-17
12.1899995803833,12.7399997711182,11.9899997711182,12.0500001907349,928600,12.0500001907349,2020-12-18
12.5,12.6400003433228,12.25,12.4700002670288,834200,12.4700002670288,2020-12-21
12.6300001144409,13.8999996185303,12.6199998855591,13.4399995803833,1209600,13.4399995803833,2020-12-22
13.4700002670288,15.1099996566772,13.4700002670288,14.9899997711182,1009300,14.9899997711182,2020-12-23
15.3699998855591,15.8800001144409,14.7600002288818,14.9799995422363,1236700,14.9799995422363,2020-12-24
15.7600002288818,15.8000001907349,14.3999996185303,14.9300003051758,1832500,14.9300003051758,2020-12-28
14.75,16.3600006103516,14.4650001525879,15.3500003814697,1308200,15.3500003814697,2020-12-29
16.2700004577637,16.2700004577637,14.5900001525879,14.7600002288818,1074500,14.7600002288818,2020-12-30
15.1000003814697,15.7849998474121,14.1090002059937,14.6000003814697,1294900,14.6000003814697,2020-12-31
15.4399995803833,16.1000003814697,15,15.6800003051758,1501700,15.6800003051758,2021-01-04
15.0500001907349,15.8999996185303,15.0500001907349,15.3400001525879,661100,15.3400001525879,2021-01-05
15.6000003814697,17,15.3599996566772,15.7200002670288,834100,15.7200002670288,2021-01-06
15.9700002670288,16.3600006103516,15.75,15.9399995803833,620000,15.9399995803833,2021-01-07
15.7600002288818,17.2099990844727,15.7600002288818,17.2099990844727,788700,17.2099990844727,2021-01-08
18.0400009155273,18.8099994659424,17,17.3500003814697,2081300,17.3500003814697,2021-01-11
17.5,18.4899997711182,16.7999992370605,17.2000007629395,1393000,17.2000007629395,2021-01-12
17.5,17.7779998779297,16.8199996948242,17.2099990844727,902400,17.2099990844727,2021-01-13
17.3600006103516,18.3999996185303,17.2199993133545,17.4599990844727,850100,17.4599990844727,2021-01-14
17.9500007629395,18.2000007629395,17.3600006103516,18.0400009155273,1044700,18.0400009155273,2021-01-15
18.1700000762939,18.2399997711182,16.7000007629395,16.9200000762939,1370300,16.9200000762939,2021-01-19
17.1299991607666,17.1299991607666,15.8699998855591,16.3799991607666,1284000,16.3799991607666,2021-01-20
17.0799999237061,17.3500003814697,15.0600004196167,15.4300003051758,1134600,15.4300003051758,2021-01-21
16.4500007629395,16.4899997711182,15.1099996566772,15.1999998092651,1471600,15.1999998092651,2021-01-22
15,15,13.3400001525879,13.5799999237061,2924100,13.5799999237061,2021-01-25
13.8999996185303,14.7399997711182,13.3500003814697,14.6700000762939,1779300,14.6700000762939,2021-01-26
13.7299995422363,14.3999996185303,13,13.0100002288818,2651800,13.0100002288818,2021-01-27
16.9899997711182,18.1800003051758,15.3999996185303,16.5599994659424,4725600,16.5599994659424,2021-01-28
17.0799999237061,21,16.9549999237061,18.9899997711182,4709000,18.9899997711182,2021-01-29
19.2999992370605,23.3099994659424,19.2000007629395,22.1100006103516,5970600,22.1100006103516,2021-02-01
23.1000003814697,24.9599990844727,19.6200008392334,20.0200004577637,5464200,20.0200004577637,2021-02-02
20.8099994659424,22.2900009155273,19.7999992370605,21.75,3163300,21.75,2021-02-03
21.0100002288818,23.1000003814697,20.8700008392334,22.1599998474121,2187000,22.1599998474121,2021-02-04
22.2999992370605,24.5,22.2800006866455,23.9899997711182,1816100,23.9899997711182,2021-02-05
25,25.3999996185303,23.7000007629395,24.4599990844727,1895300,24.4599990844727,2021-02-08
24.3199996948242,24.4099998474121,22.5,23.5,2277400,23.5,2021-02-09
24.5,24.5,21.2399997711182,22.2600002288818,3013200,22.2600002288818,2021-02-10
22.75,22.9459991455078,20.8899993896484,21.3799991607666,2305800,21.3799991607666,2021-02-11
21.3999996185303,23.1499996185303,20.9400005340576,22.4599990844727,1327500,22.4599990844727,2021-02-12
23.2999992370605,23.4650001525879,21.3269996643066,22.1700000762939,1836900,22.1700000762939,2021-02-16
21.1299991607666,21.3899993896484,19.3099994659424,21.0400009155273,2799000,21.0400009155273,2021-02-17
19.6299991607666,20.4799995422363,19,19.0100002288818,2332000,19.0100002288818,2021-02-18
19.3199996948242,19.7000007629395,18.9300003051758,19.2600002288818,1860100,19.2600002288818,2021-02-19
18.75,19.2900009155273,17.6299991607666,17.7199993133545,2015100,17.7199993133545,2021-02-22
16.7199993133545,17.6299991607666,14.8999996185303,17.5400009155273,3987800,17.5400009155273,2021-02-23
16.7600002288818,18.1100006103516,15.710000038147,16.8299999237061,3517100,16.8299999237061,2021-02-24
16.0100002288818,16.7199993133545,14.5,15.0200004577637,2932900,15.0200004577637,2021-02-25
14.8999996185303,16.1700000762939,14.5600004196167,14.5699996948242,2334100,14.5699996948242,2021-02-26
15.5200004577637,16.2099990844727,15.1700000762939,15.2200002670288,1640500,15.2200002670288,2021-03-01
