"EM710.MI.Open","EM710.MI.High","EM710.MI.Low","EM710.MI.Close","EM710.MI.Volume","EM710.MI.Adjusted","Date"
189.960006713867,190.009994506836,189.539993286133,189.869995117188,2769,189.869995117188,2020-02-03
189.699996948242,189.699996948242,189.470001220703,189.610000610352,1913,189.610000610352,2020-02-04
189.550003051758,189.550003051758,189.080001831055,189.149993896484,2767,189.149993896484,2020-02-05
188.970001220703,189.039993286133,188.759994506836,189.080001831055,6069,189.080001831055,2020-02-06
189.460006713867,189.520004272461,189.190002441406,189.380004882812,3235,189.380004882812,2020-02-07
189.389999389648,189.699996948242,189.389999389648,189.660003662109,2470,189.660003662109,2020-02-10
189.449996948242,189.610000610352,189.320007324219,189.479995727539,1014,189.479995727539,2020-02-11
189.169998168945,189.600006103516,189.080001831055,189.570007324219,4851,189.570007324219,2020-02-12
189.809997558594,190.020004272461,189.5,189.710006713867,2233,189.710006713867,2020-02-13
189.619995117188,189.75,189.600006103516,189.75,1635,189.75,2020-02-14
189.589996337891,189.869995117188,189.589996337891,189.809997558594,2582,189.809997558594,2020-02-17
190.080001831055,190.080001831055,189.699996948242,189.770004272461,3105,189.770004272461,2020-02-18
189.710006713867,189.960006713867,189.639999389648,189.880004882812,1822,189.880004882812,2020-02-19
189.899993896484,190.330001831055,189.820007324219,190.330001831055,2266,190.330001831055,2020-02-20
190.229995727539,190.309997558594,190.149993896484,190.179992675781,2391,190.179992675781,2020-02-21
190.440002441406,190.440002441406,190.229995727539,190.320007324219,18140,190.320007324219,2020-02-24
190.320007324219,190.529998779297,190.199996948242,190.529998779297,1844,190.529998779297,2020-02-25
190.259994506836,190.279998779297,189.740005493164,190.160003662109,6112,190.160003662109,2020-02-26
190.080001831055,190.149993896484,189.960006713867,190.119995117188,2394,190.119995117188,2020-02-27
189.970001220703,190.600006103516,189.929992675781,190.380004882812,5977,190.380004882812,2020-02-28
190.380004882812,190.720001220703,190.25,190.389999389648,3407,190.389999389648,2020-03-02
190.350006103516,191.910003662109,190.199996948242,191.429992675781,7215,191.429992675781,2020-03-03
191.300003051758,191.639999389648,191.240005493164,191.289993286133,11680,191.289993286133,2020-03-04
191.160003662109,191.350006103516,190.970001220703,191.210006713867,2541,191.210006713867,2020-03-05
191.210006713867,191.5,190.910003662109,191.5,2559,191.5,2020-03-06
191.5,191.5,190.850006103516,190.899993896484,2771,190.899993896484,2020-03-09
190.160003662109,190.279998779297,188.929992675781,190.039993286133,14739,190.039993286133,2020-03-10
190.149993896484,190.710006713867,189.979995727539,190.690002441406,10310,190.690002441406,2020-03-11
190.809997558594,190.809997558594,185.860000610352,187.869995117188,2852,187.869995117188,2020-03-12
186,186.190002441406,184.279998779297,186,3477,186,2020-03-13
183.699996948242,185.020004272461,180.710006713867,183.389999389648,2854,183.389999389648,2020-03-16
181.520004272461,181.529998779297,180.139999389648,180.899993896484,2833,180.899993896484,2020-03-17
179.449996948242,180.460006713867,177.149993896484,179,3590,179,2020-03-18
183.279998779297,183.279998779297,180.710006713867,181.5,3253,181.5,2020-03-19
183.679992675781,185.039993286133,182.929992675781,184.339996337891,14604,184.339996337891,2020-03-20
184.059997558594,184.910003662109,183.759994506836,185,2036,185,2020-03-23
183.860000610352,184.679992675781,183,183.979995727539,1602,183.979995727539,2020-03-24
183.889999389648,183.889999389648,183,183.800003051758,493,183.800003051758,2020-03-25
183.869995117188,185.740005493164,183.869995117188,186.389999389648,1680,186.389999389648,2020-03-26
187.210006713867,187.699996948242,186.720001220703,187.369995117188,840,187.369995117188,2020-03-27
187.490005493164,187.490005493164,186.759994506836,186.850006103516,210,186.850006103516,2020-03-30
186.009994506836,186.380004882812,185.5,185.979995727539,2712,185.979995727539,2020-03-31
186,186,185.479995727539,185.720001220703,745,185.720001220703,2020-04-01
185.600006103516,185.710006713867,185.190002441406,185.440002441406,1338,185.440002441406,2020-04-02
185.809997558594,185.910003662109,185.050003051758,185.100006103516,2792,185.100006103516,2020-04-03
185.059997558594,185.199996948242,184.75,185.139999389648,1361,185.139999389648,2020-04-06
184.789993286133,184.789993286133,183.679992675781,183.679992675781,1228,183.679992675781,2020-04-07
183.899993896484,183.899993896484,183.309997558594,183.699996948242,438,183.699996948242,2020-04-08
183.630004882812,184.580001831055,183.309997558594,184.580001831055,454,184.580001831055,2020-04-09
184.070007324219,184.190002441406,183.770004272461,184.050003051758,10309,184.050003051758,2020-04-14
183.949996948242,184.130004882812,183.070007324219,183.830001831055,1906,183.830001831055,2020-04-15
183.970001220703,184.520004272461,183.770004272461,184.389999389648,1174,184.389999389648,2020-04-16
184.5,184.639999389648,184.300003051758,184.440002441406,3129,184.440002441406,2020-04-17
183.630004882812,183.699996948242,183.220001220703,183.389999389648,1632,183.389999389648,2020-04-20
183.440002441406,183.869995117188,182.580001831055,182.809997558594,1323,182.809997558594,2020-04-21
182.630004882812,182.630004882812,181.800003051758,182.160003662109,209,182.160003662109,2020-04-22
182.289993286133,183.029998779297,182.179992675781,183.029998779297,1447,183.029998779297,2020-04-23
182.759994506836,183.759994506836,182.759994506836,183.809997558594,458,183.809997558594,2020-04-24
184.330001831055,184.5,184.149993896484,184.259994506836,133,184.259994506836,2020-04-27
184.240005493164,184.940002441406,184.240005493164,184.679992675781,304,184.679992675781,2020-04-28
184.509994506836,185.100006103516,184.509994506836,185.020004272461,5189,185.020004272461,2020-04-29
185.309997558594,186.229995727539,185.149993896484,186.229995727539,1202,186.229995727539,2020-04-30
185.5,185.830001831055,185.259994506836,185.809997558594,1093,185.809997558594,2020-05-04
185.399993896484,185.529998779297,184.960006713867,185.410003662109,822,185.410003662109,2020-05-05
185.389999389648,185.389999389648,184.229995727539,184.279998779297,871,184.279998779297,2020-05-06
184.089996337891,184.949996948242,183.949996948242,184.949996948242,964,184.949996948242,2020-05-07
185.110000610352,185.399993896484,184.839996337891,185.100006103516,2771,185.100006103516,2020-05-08
185.080001831055,185.080001831055,184.720001220703,184.809997558594,2633,184.809997558594,2020-05-11
184.550003051758,184.789993286133,184.5,184.839996337891,1908,184.839996337891,2020-05-12
185.029998779297,185.529998779297,185.029998779297,185.490005493164,213,185.490005493164,2020-05-13
185.559997558594,185.669998168945,185.399993896484,185.399993896484,1698,185.399993896484,2020-05-14
185.460006713867,185.580001831055,185.149993896484,185.190002441406,593,185.190002441406,2020-05-15
185.070007324219,185.589996337891,185.070007324219,185.300003051758,926,185.300003051758,2020-05-18
185.690002441406,185.850006103516,185.380004882812,185.800003051758,402,185.800003051758,2020-05-19
185.550003051758,185.940002441406,185.550003051758,185.869995117188,749,185.869995117188,2020-05-20
185.75,186.199996948242,185.75,186.139999389648,369,186.139999389648,2020-05-21
186.320007324219,186.320007324219,186.070007324219,186.089996337891,698,186.089996337891,2020-05-22
186.190002441406,186.339996337891,186.169998168945,186.240005493164,426,186.240005493164,2020-05-25
185.940002441406,186.070007324219,185.740005493164,185.919998168945,5103,185.919998168945,2020-05-26
186.110000610352,186.389999389648,186.080001831055,186.339996337891,2031,186.339996337891,2020-05-27
186.279998779297,186.970001220703,186.279998779297,186.960006713867,2472,186.960006713867,2020-05-28
187.100006103516,187.100006103516,186.889999389648,186.929992675781,212,186.929992675781,2020-05-29
186.759994506836,186.970001220703,186.589996337891,186.570007324219,940,186.570007324219,2020-06-01
186.919998168945,186.929992675781,186.559997558594,186.649993896484,704,186.649993896484,2020-06-02
186.25,186.479995727539,185.960006713867,185.960006713867,2331,185.960006713867,2020-06-03
185.919998168945,186.789993286133,185.759994506836,186.559997558594,831,186.559997558594,2020-06-04
186.490005493164,186.490005493164,186.229995727539,186.289993286133,1001,186.289993286133,2020-06-05
186.229995727539,186.619995117188,186.229995727539,186.619995117188,544,186.619995117188,2020-06-08
186.630004882812,186.729995727539,186.389999389648,186.149993896484,477,186.149993896484,2020-06-09
186.25,186.25,185.720001220703,185.839996337891,1043,185.839996337891,2020-06-10
186.300003051758,187.029998779297,186.300003051758,186.940002441406,428,186.940002441406,2020-06-11
186.789993286133,187.5,186.759994506836,187.419998168945,2308,187.419998168945,2020-06-12
187.539993286133,187.779998779297,187.529998779297,187.580001831055,321,187.580001831055,2020-06-15
187.589996337891,187.770004272461,187.589996337891,187.770004272461,1944,187.770004272461,2020-06-16
187.320007324219,187.800003051758,187.320007324219,187.660003662109,1513,187.660003662109,2020-06-17
187.619995117188,188.009994506836,187.619995117188,187.970001220703,268,187.970001220703,2020-06-18
187.880004882812,188.199996948242,187.880004882812,188.160003662109,876,188.160003662109,2020-06-19
188.179992675781,188.770004272461,188.179992675781,188.75,1076,188.75,2020-06-22
188.580001831055,188.669998168945,188.289993286133,188.389999389648,914,188.389999389648,2020-06-23
188.259994506836,188.690002441406,188.199996948242,188.619995117188,187,188.619995117188,2020-06-24
188.600006103516,188.889999389648,188.600006103516,188.869995117188,2128,188.869995117188,2020-06-25
188.779998779297,189.020004272461,188.779998779297,188.949996948242,1108,188.949996948242,2020-06-26
188.779998779297,188.940002441406,188.729995727539,188.889999389648,1212,188.889999389648,2020-06-29
189.009994506836,189.110000610352,188.889999389648,188.860000610352,881,188.860000610352,2020-06-30
188.679992675781,188.690002441406,188.130004882812,188.229995727539,2035,188.229995727539,2020-07-01
188.300003051758,188.889999389648,188.300003051758,188.889999389648,590,188.889999389648,2020-07-02
188.970001220703,189.100006103516,188.600006103516,188.720001220703,7842,188.720001220703,2020-07-03
188.589996337891,188.970001220703,188.580001831055,188.919998168945,4316,188.919998168945,2020-07-06
189.059997558594,189.059997558594,188.830001831055,188.880004882812,840,188.880004882812,2020-07-07
189.149993896484,189.339996337891,189.100006103516,189.210006713867,4699,189.210006713867,2020-07-08
189.020004272461,189.380004882812,189.020004272461,189.259994506836,731,189.259994506836,2020-07-09
189.25,189.380004882812,189.190002441406,189.309997558594,1261,189.309997558594,2020-07-10
189.059997558594,189.059997558594,188.539993286133,188.699996948242,516,188.699996948242,2020-07-13
188.910003662109,189.130004882812,188.699996948242,189.130004882812,373,189.130004882812,2020-07-14
189.050003051758,189.330001831055,188.889999389648,189.110000610352,1205,189.110000610352,2020-07-15
188.979995727539,189.5,188.979995727539,189.380004882812,582,189.380004882812,2020-07-16
189.419998168945,189.580001831055,189.369995117188,189.369995117188,4198,189.369995117188,2020-07-17
189.369995117188,189.889999389648,189.25,189.889999389648,464,189.889999389648,2020-07-20
189.899993896484,190.100006103516,189.630004882812,189.830001831055,1098,189.830001831055,2020-07-21
189.949996948242,190.419998168945,189.940002441406,190.330001831055,1693,190.330001831055,2020-07-22
190.220001220703,190.449996948242,190.220001220703,190.429992675781,453,190.429992675781,2020-07-23
190.25,190.25,189.830001831055,189.970001220703,532,189.970001220703,2020-07-24
189.800003051758,190.369995117188,189.740005493164,190.369995117188,1301,190.369995117188,2020-07-27
190.309997558594,190.399993896484,190.179992675781,190.399993896484,816,190.399993896484,2020-07-28
190.330001831055,190.440002441406,190.169998168945,190.25,740,190.25,2020-07-29
190.470001220703,190.899993896484,190.470001220703,190.899993896484,292,190.899993896484,2020-07-30
190.979995727539,190.979995727539,190.460006713867,190.589996337891,641,190.589996337891,2020-07-31
190.399993896484,190.580001831055,190.259994506836,190.580001831055,345,190.580001831055,2020-08-03
190.5,191.139999389648,190.5,191.029998779297,1459,191.029998779297,2020-08-04
190.990005493164,191.050003051758,190.440002441406,190.529998779297,1471,190.529998779297,2020-08-05
190.710006713867,191.149993896484,190.699996948242,191.149993896484,1014,191.149993896484,2020-08-06
190.979995727539,191.149993896484,190.960006713867,190.970001220703,966,190.970001220703,2020-08-07
190.850006103516,191.289993286133,190.850006103516,191.25,1622,191.25,2020-08-10
191.149993896484,191.149993896484,190.539993286133,190.539993286133,1878,190.539993286133,2020-08-11
190.360000610352,190.449996948242,190.100006103516,190.380004882812,582,190.380004882812,2020-08-12
190.479995727539,190.479995727539,189.630004882812,189.600006103516,113,189.600006103516,2020-08-13
189.360000610352,189.710006713867,189.360000610352,189.690002441406,354,189.690002441406,2020-08-14
189.910003662109,190.309997558594,189.910003662109,190.309997558594,510,190.309997558594,2020-08-17
190.320007324219,190.479995727539,190.320007324219,190.479995727539,105,190.479995727539,2020-08-18
190.550003051758,190.850006103516,190.539993286133,190.669998168945,551,190.669998168945,2020-08-19
190.699996948242,190.929992675781,190.699996948242,190.830001831055,111,190.830001831055,2020-08-20
190.800003051758,190.899993896484,190.779998779297,190.820007324219,133,190.820007324219,2020-08-21
190.550003051758,190.710006713867,190.419998168945,190.710006713867,219,190.710006713867,2020-08-24
190.149993896484,190.149993896484,189.639999389648,189.720001220703,439,189.720001220703,2020-08-25
189.479995727539,189.630004882812,189.470001220703,189.580001831055,1286,189.580001831055,2020-08-26
190.210006713867,190.210006713867,189.460006713867,189.509994506836,1519,189.509994506836,2020-08-27
189.380004882812,189.639999389648,189.380004882812,189.589996337891,1061,189.589996337891,2020-08-28
189.490005493164,189.490005493164,189.169998168945,189.190002441406,331,189.190002441406,2020-08-31
189.399993896484,189.600006103516,189.110000610352,189.550003051758,861,189.550003051758,2020-09-01
189.899993896484,190.529998779297,189.899993896484,190.529998779297,2972,190.529998779297,2020-09-02
190.5,190.619995117188,190.309997558594,190.520004272461,851,190.520004272461,2020-09-03
190.520004272461,190.550003051758,190.279998779297,190.320007324219,1726,190.320007324219,2020-09-04
190.100006103516,190.25,189.970001220703,190.080001831055,508,190.080001831055,2020-09-07
190.039993286133,190.539993286133,190.039993286133,190.320007324219,733,190.320007324219,2020-09-08
190.539993286133,190.699996948242,190.139999389648,190.199996948242,2198,190.199996948242,2020-09-09
190.300003051758,190.300003051758,189.820007324219,189.820007324219,1427,189.820007324219,2020-09-10
190.389999389648,190.580001831055,190.149993896484,190.570007324219,1003,190.570007324219,2020-09-11
190.869995117188,190.869995117188,190.720001220703,190.720001220703,647,190.720001220703,2020-09-14
190.580001831055,190.809997558594,190.5,190.800003051758,346,190.800003051758,2020-09-15
191.029998779297,191.110000610352,190.880004882812,191.039993286133,401,191.039993286133,2020-09-16
191.039993286133,191.220001220703,190.660003662109,191.050003051758,772,191.050003051758,2020-09-17
190.970001220703,191.169998168945,190.949996948242,191,608,191,2020-09-18
191.100006103516,191.520004272461,191,191.520004272461,492,191.520004272461,2020-09-21
191.669998168945,191.679992675781,191.529998779297,191.610000610352,164,191.610000610352,2020-09-22
191.830001831055,191.830001831055,191.429992675781,191.669998168945,989,191.669998168945,2020-09-23
191.679992675781,191.830001831055,191.419998168945,191.419998168945,767,191.419998168945,2020-09-24
191.360000610352,191.639999389648,191.360000610352,191.520004272461,1285,191.520004272461,2020-09-25
191.449996948242,191.630004882812,191.330001831055,191.630004882812,707,191.630004882812,2020-09-28
191.649993896484,191.919998168945,191.639999389648,191.910003662109,1324,191.910003662109,2020-09-29
191.809997558594,191.850006103516,191.449996948242,191.520004272461,17491,191.520004272461,2020-09-30
191.419998168945,191.789993286133,191.330001831055,191.789993286133,2020,191.789993286133,2020-10-01
192.020004272461,192.080001831055,191.899993896484,192.029998779297,559,192.029998779297,2020-10-02
192.029998779297,192.089996337891,191.570007324219,191.570007324219,1577,191.570007324219,2020-10-05
191.559997558594,191.809997558594,191.559997558594,191.729995727539,2601,191.729995727539,2020-10-06
191.729995727539,191.809997558594,191.5,191.550003051758,590,191.550003051758,2020-10-07
191.759994506836,192.080001831055,191.759994506836,192.070007324219,465,192.070007324219,2020-10-08
192.350006103516,192.460006713867,192.320007324219,192.389999389648,757,192.389999389648,2020-10-09
192.449996948242,192.679992675781,192.389999389648,192.679992675781,192,192.679992675781,2020-10-12
192.75,192.789993286133,192.5,192.740005493164,524,192.740005493164,2020-10-13
192.960006713867,193.059997558594,192.860000610352,192.949996948242,928,192.949996948242,2020-10-14
193.039993286133,193.240005493164,192.949996948242,193.039993286133,1025,193.039993286133,2020-10-15
193.169998168945,193.350006103516,193.089996337891,193.350006103516,2635,193.350006103516,2020-10-16
193.100006103516,193.149993896484,192.979995727539,193.080001831055,2112,193.080001831055,2020-10-19
192.990005493164,192.990005493164,192.710006713867,192.800003051758,593,192.800003051758,2020-10-20
192.589996337891,192.789993286133,192.539993286133,192.539993286133,1012,192.539993286133,2020-10-21
192.350006103516,192.589996337891,192.350006103516,192.169998168945,404,192.169998168945,2020-10-22
192.259994506836,192.479995727539,192.160003662109,192.479995727539,578,192.479995727539,2020-10-23
192.910003662109,192.910003662109,192.460006713867,192.570007324219,2784,192.570007324219,2020-10-26
192.639999389648,193.050003051758,192.639999389648,193.050003051758,2595,193.050003051758,2020-10-27
192.990005493164,192.990005493164,192.729995727539,192.809997558594,2236,192.809997558594,2020-10-28
192.630004882812,193.720001220703,192.630004882812,193.210006713867,14647,193.210006713867,2020-10-29
193,193.320007324219,193,193.160003662109,653,193.160003662109,2020-10-30
193.009994506836,193.330001831055,192.960006713867,193.289993286133,1014,193.289993286133,2020-11-02
193,193.339996337891,193,193.160003662109,722,193.160003662109,2020-11-03
193.639999389648,193.759994506836,193.470001220703,193.729995727539,2836,193.729995727539,2020-11-04
193.720001220703,193.830001831055,193.490005493164,193.639999389648,1474,193.639999389648,2020-11-05
193.559997558594,193.830001831055,193.389999389648,193.580001831055,1288,193.580001831055,2020-11-06
193.830001831055,193.970001220703,192.020004272461,192.100006103516,991,192.100006103516,2020-11-09
192.100006103516,192.270004272461,191.820007324219,191.979995727539,2901,191.979995727539,2020-11-10
191.800003051758,192.399993896484,191.699996948242,192.169998168945,1083,192.169998168945,2020-11-11
192.240005493164,192.699996948242,192.240005493164,192.699996948242,460,192.699996948242,2020-11-12
192.820007324219,193.029998779297,192.820007324219,192.979995727539,581,192.979995727539,2020-11-13
193.199996948242,193.199996948242,192.649993896484,193.130004882812,1320,193.130004882812,2020-11-16
193.029998779297,193.259994506836,192.979995727539,193.300003051758,1902,193.300003051758,2020-11-17
193.460006713867,193.479995727539,193.149993896484,193.279998779297,1166,193.279998779297,2020-11-18
193.199996948242,193.429992675781,193.199996948242,193.429992675781,3245,193.429992675781,2020-11-19
193.460006713867,193.589996337891,193.320007324219,193.589996337891,2013,193.589996337891,2020-11-20
193.600006103516,193.600006103516,193.339996337891,193.580001831055,1205,193.580001831055,2020-11-23
193.5,193.610000610352,193.460006713867,193.509994506836,700,193.509994506836,2020-11-24
193.589996337891,193.630004882812,193.360000610352,193.539993286133,3537,193.539993286133,2020-11-25
193.470001220703,193.720001220703,193.440002441406,193.720001220703,1519,193.720001220703,2020-11-26
193.729995727539,193.729995727539,193.539993286133,193.720001220703,976,193.720001220703,2020-11-27
193.619995117188,193.669998168945,193.339996337891,193.399993896484,2340,193.399993896484,2020-11-30
193.440002441406,193.550003051758,192.610000610352,192.759994506836,1287,192.759994506836,2020-12-01
192.759994506836,192.880004882812,192.699996948242,192.830001831055,1660,192.830001831055,2020-12-02
192.979995727539,193.300003051758,192.929992675781,193.279998779297,3162,193.279998779297,2020-12-03
193.300003051758,193.440002441406,193.110000610352,193.130004882812,976,193.130004882812,2020-12-04
193.570007324219,193.630004882812,193.470001220703,193.630004882812,1140,193.630004882812,2020-12-07
193.630004882812,193.630004882812,193.630004882812,193.630004882812,0,193.630004882812,2020-12-08
193.800003051758,194.029998779297,193.770004272461,193.970001220703,866,193.970001220703,2020-12-09
194.100006103516,194.279998779297,193.860000610352,194.009994506836,450,194.009994506836,2020-12-10
194.210006713867,194.449996948242,194.210006713867,194.339996337891,1508,194.339996337891,2020-12-11
194.339996337891,194.339996337891,194.149993896484,194.259994506836,639,194.259994506836,2020-12-14
194.259994506836,194.389999389648,194.199996948242,194.339996337891,1007,194.339996337891,2020-12-15
194.289993286133,194.300003051758,193.570007324219,193.679992675781,1362,193.679992675781,2020-12-16
193.899993896484,194.100006103516,193.820007324219,193.820007324219,291,193.820007324219,2020-12-17
193.710006713867,193.710006713867,193.360000610352,193.660003662109,1089,193.660003662109,2020-12-18
194.050003051758,194.050003051758,193.580001831055,193.75,1969,193.75,2020-12-21
193.699996948242,193.880004882812,193.419998168945,193.880004882812,34939,193.880004882812,2020-12-22
193.929992675781,193.929992675781,193.009994506836,193.240005493164,2427,193.240005493164,2020-12-23
193.539993286133,193.660003662109,193.229995727539,193.660003662109,3277,193.660003662109,2020-12-28
193.729995727539,193.809997558594,193.649993896484,193.809997558594,1433,193.809997558594,2020-12-29
193.550003051758,193.729995727539,193.5,193.729995727539,300,193.729995727539,2020-12-30
193.619995117188,194.089996337891,193.619995117188,193.910003662109,2198,193.910003662109,2021-01-04
193.839996337891,193.960006713867,193.779998779297,193.770004272461,1752,193.770004272461,2021-01-05
193.240005493164,193.460006713867,193.240005493164,193.309997558594,771,193.309997558594,2021-01-06
193.210006713867,193.610000610352,193.210006713867,193.350006103516,1451,193.350006103516,2021-01-07
193.690002441406,193.710006713867,193.589996337891,193.589996337891,219,193.589996337891,2021-01-08
193.5,193.509994506836,193.059997558594,193.119995117188,2750,193.119995117188,2021-01-11
193,193,192.410003662109,192.490005493164,2118,192.490005493164,2021-01-12
192.789993286133,193.300003051758,192.75,193.240005493164,1799,193.240005493164,2021-01-13
193.289993286133,193.320007324219,193.029998779297,193.309997558594,600,193.309997558594,2021-01-14
193.330001831055,193.380004882812,193.149993896484,193.279998779297,3015,193.279998779297,2021-01-15
193.259994506836,193.270004272461,192.779998779297,193.029998779297,1333,193.029998779297,2021-01-18
193.009994506836,193.240005493164,192.910003662109,193.240005493164,23006,193.240005493164,2021-01-19
193.279998779297,193.279998779297,192.929992675781,193.130004882812,1130,193.130004882812,2021-01-20
193.070007324219,193.070007324219,192.429992675781,192.429992675781,796,192.429992675781,2021-01-21
192.119995117188,192.550003051758,192.119995117188,192.440002441406,2287,192.440002441406,2021-01-22
192.600006103516,193.119995117188,192.449996948242,193.119995117188,2166,193.119995117188,2021-01-25
193.029998779297,193.149993896484,192.979995727539,193,1133,193,2021-01-26
193,193.330001831055,193,193.330001831055,1499,193.330001831055,2021-01-27
193.300003051758,193.300003051758,193.149993896484,193.179992675781,1560,193.179992675781,2021-01-28
192.970001220703,193.029998779297,192.690002441406,192.949996948242,1652,192.949996948242,2021-01-29
193.059997558594,193.059997558594,192.830001831055,192.889999389648,2087,192.889999389648,2021-02-01
192.690002441406,192.740005493164,192.429992675781,192.479995727539,1589,192.479995727539,2021-02-02
192.630004882812,192.720001220703,192.399993896484,192.399993896484,2021,192.399993896484,2021-02-03
192.440002441406,192.639999389648,192.410003662109,192.619995117188,3282,192.619995117188,2021-02-04
192.639999389648,192.729995727539,192.220001220703,192.520004272461,2976,192.520004272461,2021-02-05
192.259994506836,192.550003051758,192.190002441406,192.539993286133,1698,192.539993286133,2021-02-08
192.600006103516,192.600006103516,192.419998168945,192.600006103516,1295,192.600006103516,2021-02-09
192.539993286133,192.649993896484,192.389999389648,192.460006713867,1742,192.460006713867,2021-02-10
192.770004272461,192.899993896484,192.660003662109,192.869995117188,2223,192.869995117188,2021-02-11
192.869995117188,192.990005493164,192.210006713867,192.389999389648,1834,192.389999389648,2021-02-12
191.929992675781,191.940002441406,191.669998168945,191.759994506836,2182,191.759994506836,2021-02-15
191.800003051758,191.800003051758,191.339996337891,191.220001220703,1274,191.220001220703,2021-02-16
191.119995117188,191.320007324219,190.830001831055,191.229995727539,4881,191.229995727539,2021-02-17
191.210006713867,191.270004272461,190.419998168945,190.5,2662,190.5,2021-02-18
190.509994506836,190.589996337891,190.350006103516,190.520004272461,1644,190.520004272461,2021-02-19
190.179992675781,190.970001220703,190.169998168945,190.929992675781,1440,190.929992675781,2021-02-22
190.5,190.5,190.160003662109,190.440002441406,1528,190.440002441406,2021-02-23
190.440002441406,190.440002441406,189.699996948242,190.039993286133,587,190.039993286133,2021-02-24
189.550003051758,189.690002441406,188.759994506836,188.869995117188,6416,188.869995117188,2021-02-25
189.240005493164,189.559997558594,189.149993896484,189.300003051758,1749,189.300003051758,2021-02-26
189.809997558594,190.720001220703,189.809997558594,190.720001220703,1811,190.720001220703,2021-03-01
190.509994506836,190.770004272461,190.199996948242,190.770004272461,1175,190.770004272461,2021-03-02
190.630004882812,190.630004882812,189.869995117188,190.009994506836,1916,190.009994506836,2021-03-03
190.190002441406,190.350006103516,190,190.169998168945,1059,190.169998168945,2021-03-04
189.899993896484,190.020004272461,189.690002441406,189.960006713867,2876,189.960006713867,2021-03-05
189.929992675781,190.110000610352,189.75,189.75,2429,189.75,2021-03-08
190.550003051758,190.589996337891,190.160003662109,190.270004272461,2532,190.270004272461,2021-03-09
190.190002441406,190.369995117188,190.070007324219,190.339996337891,636,190.339996337891,2021-03-10
190.789993286133,191.100006103516,190.369995117188,191,4968,191,2021-03-11
190.779998779297,190.880004882812,190.360000610352,190.490005493164,1008,190.490005493164,2021-03-12
190.869995117188,191.020004272461,190.550003051758,191.020004272461,1810,191.020004272461,2021-03-15
190.970001220703,191.100006103516,190.910003662109,190.919998168945,1412,190.919998168945,2021-03-16
190.830001831055,190.830001831055,190.110000610352,190.179992675781,1157,190.179992675781,2021-03-17
189.929992675781,190.009994506836,189.740005493164,190.009994506836,1294,190.009994506836,2021-03-18
190.520004272461,190.520004272461,190.190002441406,190.389999389648,2522,190.389999389648,2021-03-19
190.779998779297,190.779998779297,190.350006103516,190.5,2054,190.5,2021-03-22
190.889999389648,191.199996948242,190.75,191.139999389648,3472,191.139999389648,2021-03-23
191.300003051758,191.360000610352,191.100006103516,191.360000610352,2200,191.360000610352,2021-03-24
191.479995727539,191.660003662109,191.460006713867,191.660003662109,865,191.660003662109,2021-03-25
191.179992675781,191.270004272461,190.970001220703,191.149993896484,999,191.149993896484,2021-03-26
191.149993896484,191.149993896484,190.660003662109,190.809997558594,1483,190.809997558594,2021-03-29
190.320007324219,190.320007324219,189.830001831055,190.210006713867,1649,190.210006713867,2021-03-30
